inventory_key,product_key,date_key,location_key,stock_level,stock_in,stock_out,created_at
1891,1128,2024-04-20,223,29,167,138,2025-07-23 23:42:38.056979
1892,350,2022-11-10,220,116,468,352,2025-07-23 23:42:38.057692
1893,1100,2023-03-22,93,55,225,170,2025-07-23 23:42:38.058432
1894,54,2023-11-19,146,209,269,60,2025-07-23 23:42:38.059168
1895,93,2022-10-23,216,154,176,22,2025-07-23 23:42:38.059903
1896,407,2023-03-31,182,187,223,36,2025-07-23 23:42:38.060620
1897,45,2024-10-08,143,25,387,362,2025-07-23 23:42:38.061348
1898,501,2022-06-20,136,4,34,30,2025-07-23 23:42:38.062093
1899,93,2024-05-18,51,18,34,16,2025-07-23 23:42:38.062790
1900,1383,2024-03-02,117,102,397,295,2025-07-23 23:42:38.063493
1901,1259,2022-11-17,15,97,413,316,2025-07-23 23:42:38.064224
1902,233,2022-07-05,152,257,392,135,2025-07-23 23:42:38.064947
1903,1418,2024-04-06,15,5,81,76,2025-07-23 23:42:38.065617
1904,1348,2024-10-18,226,17,313,296,2025-07-23 23:42:38.066328
1905,5,2024-06-27,6,10,345,335,2025-07-23 23:42:38.067037
1906,785,2022-11-21,112,25,53,28,2025-07-23 23:42:38.067707
1907,103,2022-06-23,87,20,49,29,2025-07-23 23:42:38.068436
1908,432,2024-07-09,5,347,416,69,2025-07-23 23:42:38.069247
1909,118,2023-01-16,101,268,274,6,2025-07-23 23:42:38.069966
1910,762,2023-02-15,150,285,421,136,2025-07-23 23:42:38.070632
1911,1142,2022-01-27,239,370,422,52,2025-07-23 23:42:38.071339
1912,899,2023-09-01,118,8,296,288,2025-07-23 23:42:38.072040
1913,1283,2023-03-24,173,75,89,14,2025-07-23 23:42:38.072698
1914,895,2024-03-25,5,3,341,338,2025-07-23 23:42:38.073445
1915,242,2023-09-01,211,12,425,413,2025-07-23 23:42:38.074156
1916,288,2022-10-01,161,24,57,33,2025-07-23 23:42:38.074842
1917,61,2024-02-20,51,16,28,12,2025-07-23 23:42:38.075546
1918,1085,2022-11-04,157,106,292,186,2025-07-23 23:42:38.076252
1919,1390,2023-12-18,102,109,210,101,2025-07-23 23:42:38.076965
1920,427,2022-01-24,81,372,410,38,2025-07-23 23:42:38.077635
1921,250,2022-01-07,50,24,29,5,2025-07-23 23:42:38.078342
1922,1108,2024-05-05,178,25,108,83,2025-07-23 23:42:38.079049
1923,162,2023-03-25,115,21,37,16,2025-07-23 23:42:38.079720
1924,340,2024-01-30,229,94,250,156,2025-07-23 23:42:38.080433
1925,455,2022-05-20,194,28,53,25,2025-07-23 23:42:38.081149
1926,1169,2022-03-13,67,111,184,73,2025-07-23 23:42:38.081846
1927,310,2022-07-14,196,300,374,74,2025-07-23 23:42:38.082534
1928,1082,2024-06-08,21,171,340,169,2025-07-23 23:42:38.083262
1929,481,2022-03-28,145,17,368,351,2025-07-23 23:42:38.084120
1930,212,2024-01-01,50,367,421,54,2025-07-23 23:42:38.084925
1931,280,2023-12-06,38,42,239,197,2025-07-23 23:42:38.085671
1932,470,2022-02-14,13,91,227,136,2025-07-23 23:42:38.086495
1933,1297,2022-08-13,6,408,477,69,2025-07-23 23:42:38.087308
1934,1350,2022-10-29,2,150,169,19,2025-07-23 23:42:38.088066
1935,790,2022-10-13,57,19,109,90,2025-07-23 23:42:38.088811
1936,1039,2023-06-28,35,78,388,310,2025-07-23 23:42:38.089531
1937,12,2024-12-30,174,7,242,235,2025-07-23 23:42:38.090306
1938,581,2023-07-08,168,197,327,130,2025-07-23 23:42:38.091058
1939,784,2024-01-04,43,16,483,467,2025-07-23 23:42:38.091731
1940,372,2023-05-30,142,120,222,102,2025-07-23 23:42:38.092486
1941,365,2022-01-28,128,28,456,428,2025-07-23 23:42:38.093244
1942,303,2022-07-11,32,274,482,208,2025-07-23 23:42:38.094023
1943,680,2024-05-03,166,11,74,63,2025-07-23 23:42:38.094698
1944,102,2024-12-11,19,259,355,96,2025-07-23 23:42:38.095500
1945,694,2022-02-23,225,230,276,46,2025-07-23 23:42:38.096218
1946,762,2022-08-20,158,220,478,258,2025-07-23 23:42:38.096936
1947,719,2023-10-03,166,12,17,5,2025-07-23 23:42:38.097612
1948,717,2022-11-26,21,90,206,116,2025-07-23 23:42:38.098326
1949,355,2023-09-01,168,37,43,6,2025-07-23 23:42:38.099025
1950,1166,2022-11-17,236,232,444,212,2025-07-23 23:42:38.099702
1951,1255,2022-05-10,223,44,180,136,2025-07-23 23:42:38.100449
1952,1469,2024-03-23,142,130,484,354,2025-07-23 23:42:38.101494
1953,468,2023-08-23,172,132,191,59,2025-07-23 23:42:38.102550
1954,978,2024-09-29,31,22,146,124,2025-07-23 23:42:38.103425
1955,1459,2024-10-11,200,72,158,86,2025-07-23 23:42:38.104262
1956,21,2022-06-16,98,8,68,60,2025-07-23 23:42:38.105122
1957,319,2023-10-15,75,9,39,30,2025-07-23 23:42:38.105927
1958,700,2024-04-23,148,70,79,9,2025-07-23 23:42:38.106686
1959,762,2022-04-24,116,41,118,77,2025-07-23 23:42:38.107819
1960,1082,2022-11-13,164,166,351,185,2025-07-23 23:42:38.109199
1961,845,2022-10-11,245,124,234,110,2025-07-23 23:42:38.110227
1962,809,2023-03-02,248,283,481,198,2025-07-23 23:42:38.111217
1963,823,2022-04-27,99,59,104,45,2025-07-23 23:42:38.112405
1964,360,2023-03-12,64,65,109,44,2025-07-23 23:42:38.113476
1965,215,2023-04-17,86,156,177,21,2025-07-23 23:42:38.114461
1966,453,2022-03-27,144,34,106,72,2025-07-23 23:42:38.115451
1967,1129,2022-08-29,39,100,202,102,2025-07-23 23:42:38.116438
1968,98,2024-08-09,90,67,118,51,2025-07-23 23:42:38.117416
1969,447,2023-03-22,112,90,461,371,2025-07-23 23:42:38.118381
1970,959,2022-12-23,167,198,401,203,2025-07-23 23:42:38.119599
1971,1407,2022-12-05,134,38,216,178,2025-07-23 23:42:38.120945
1972,1235,2023-03-15,182,49,70,21,2025-07-23 23:42:38.121959
1973,412,2022-07-29,184,41,215,174,2025-07-23 23:42:38.122903
1974,219,2023-02-07,107,129,166,37,2025-07-23 23:42:38.123893
1975,1336,2023-07-12,220,96,121,25,2025-07-23 23:42:38.124872
1976,836,2023-04-08,3,280,405,125,2025-07-23 23:42:38.125859
1977,388,2022-02-19,41,116,217,101,2025-07-23 23:42:38.126853
1978,116,2022-12-14,108,24,319,295,2025-07-23 23:42:38.127837
1979,262,2024-11-05,32,294,398,104,2025-07-23 23:42:38.128842
1980,1125,2022-05-27,249,136,483,347,2025-07-23 23:42:38.129821
1981,1023,2024-07-14,191,104,258,154,2025-07-23 23:42:38.130791
1982,123,2022-01-02,243,451,497,46,2025-07-23 23:42:38.131736
1983,1143,2024-09-12,124,217,384,167,2025-07-23 23:42:38.132686
1984,721,2024-04-25,46,335,455,120,2025-07-23 23:42:38.133650
1985,116,2022-01-26,198,58,499,441,2025-07-23 23:42:38.134618
1986,135,2022-11-27,138,26,485,459,2025-07-23 23:42:38.135588
1987,839,2023-11-21,229,131,161,30,2025-07-23 23:42:38.136549
1988,267,2024-10-15,94,163,231,68,2025-07-23 23:42:38.137499
1989,1119,2023-03-29,166,195,308,113,2025-07-23 23:42:38.138460
1990,880,2022-10-17,185,42,78,36,2025-07-23 23:42:38.139430
1991,1302,2022-07-29,15,332,338,6,2025-07-23 23:42:38.140386
1992,810,2022-12-14,127,31,448,417,2025-07-23 23:42:38.141336
1993,1420,2023-07-13,226,241,431,190,2025-07-23 23:42:38.142292
1994,917,2023-02-25,151,222,328,106,2025-07-23 23:42:38.143250
1995,810,2022-02-02,40,182,310,128,2025-07-23 23:42:38.144199
1996,1124,2022-09-25,197,82,188,106,2025-07-23 23:42:38.145163
1997,189,2023-08-31,184,178,322,144,2025-07-23 23:42:38.146128
1998,34,2023-12-19,143,25,188,163,2025-07-23 23:42:38.147105
1999,1474,2024-11-16,50,262,340,78,2025-07-23 23:42:38.148042
2000,817,2023-03-03,139,59,167,108,2025-07-23 23:42:38.149015
2001,268,2023-10-16,181,5,18,13,2025-07-23 23:42:38.149966
2002,916,2022-08-05,2,116,127,11,2025-07-23 23:42:38.151080
2003,1002,2022-02-06,211,158,223,65,2025-07-23 23:42:38.152221
2004,438,2022-12-04,158,1,88,87,2025-07-23 23:42:38.153266
2005,530,2022-10-14,62,66,256,190,2025-07-23 23:42:38.154408
2006,855,2022-06-24,7,315,425,110,2025-07-23 23:42:38.155407
2007,1319,2022-06-06,23,20,129,109,2025-07-23 23:42:38.156409
2008,302,2022-05-07,73,43,183,140,2025-07-23 23:42:38.157581
2009,1467,2022-02-13,114,203,228,25,2025-07-23 23:42:38.158662
2010,335,2022-01-11,31,362,376,14,2025-07-23 23:42:38.159691
2011,1428,2022-09-21,62,15,94,79,2025-07-23 23:42:38.160663
2012,83,2023-08-15,219,450,483,33,2025-07-23 23:42:38.161922
2013,134,2023-06-01,63,334,358,24,2025-07-23 23:42:38.162957
2014,1276,2023-06-25,14,23,202,179,2025-07-23 23:42:38.163930
2015,133,2023-06-03,206,16,53,37,2025-07-23 23:42:38.164890
2016,519,2022-06-29,250,120,160,40,2025-07-23 23:42:38.165883
2017,764,2023-07-04,76,311,482,171,2025-07-23 23:42:38.166876
2018,316,2022-03-19,201,138,206,68,2025-07-23 23:42:38.167873
2019,1153,2022-03-27,121,91,268,177,2025-07-23 23:42:38.168874
2020,1123,2024-08-06,72,249,320,71,2025-07-23 23:42:38.169858
2021,840,2023-06-24,228,89,146,57,2025-07-23 23:42:38.170889
2022,648,2022-06-13,29,328,422,94,2025-07-23 23:42:38.171907
2023,857,2023-03-08,190,65,382,317,2025-07-23 23:42:38.173073
2024,195,2022-09-04,183,50,108,58,2025-07-23 23:42:38.174103
2025,463,2022-08-24,90,13,184,171,2025-07-23 23:42:38.175067
2026,645,2022-05-03,118,56,73,17,2025-07-23 23:42:38.176056
2027,497,2022-06-04,46,356,401,45,2025-07-23 23:42:38.177025
2028,171,2023-07-08,245,48,124,76,2025-07-23 23:42:38.177982
2029,1264,2024-12-13,177,5,75,70,2025-07-23 23:42:38.178992
2030,667,2023-07-08,231,40,235,195,2025-07-23 23:42:38.179929
2031,180,2024-11-28,189,110,204,94,2025-07-23 23:42:38.180903
2032,1445,2024-04-26,89,41,470,429,2025-07-23 23:42:38.181884
2033,713,2023-03-01,38,11,111,100,2025-07-23 23:42:38.182871
2034,23,2023-11-27,200,87,347,260,2025-07-23 23:42:38.183857
2035,692,2023-09-20,36,68,281,213,2025-07-23 23:42:38.184842
2036,1184,2023-01-04,194,21,336,315,2025-07-23 23:42:38.185842
2037,549,2024-01-21,196,25,304,279,2025-07-23 23:42:38.187054
2038,131,2024-09-23,163,281,367,86,2025-07-23 23:42:38.188156
2039,1467,2022-01-01,109,258,360,102,2025-07-23 23:42:38.189204
2040,98,2023-01-27,97,65,499,434,2025-07-23 23:42:38.190171
2041,485,2024-10-28,75,112,129,17,2025-07-23 23:42:38.191156
2042,375,2023-06-28,24,135,251,116,2025-07-23 23:42:38.192149
2043,875,2023-06-08,212,109,382,273,2025-07-23 23:42:38.193142
2044,1213,2023-01-13,108,18,81,63,2025-07-23 23:42:38.194100
2045,76,2024-04-02,148,388,401,13,2025-07-23 23:42:38.195076
2046,189,2023-12-24,139,188,291,103,2025-07-23 23:42:38.196002
2047,1267,2024-11-29,129,144,190,46,2025-07-23 23:42:38.196944
2048,3,2022-08-12,93,118,130,12,2025-07-23 23:42:38.197885
2049,27,2024-02-17,38,19,55,36,2025-07-23 23:42:38.198900
2050,1117,2024-08-01,174,27,263,236,2025-07-23 23:42:38.199881
2051,355,2024-08-14,153,50,86,36,2025-07-23 23:42:38.200848
2052,256,2022-07-29,165,8,54,46,2025-07-23 23:42:38.201804
2053,1254,2024-01-19,1,63,78,15,2025-07-23 23:42:38.202742
2054,435,2022-01-19,249,34,469,435,2025-07-23 23:42:38.203697
2055,73,2022-06-23,130,216,355,139,2025-07-23 23:42:38.204651
2056,458,2022-12-25,89,166,388,222,2025-07-23 23:42:38.205595
2057,1035,2022-07-15,179,13,155,142,2025-07-23 23:42:38.206547
2058,1355,2022-09-08,244,108,154,46,2025-07-23 23:42:38.207495
2059,365,2022-06-16,224,4,52,48,2025-07-23 23:42:38.208467
2060,1140,2022-09-11,96,235,307,72,2025-07-23 23:42:38.209450
2061,150,2023-08-18,112,101,465,364,2025-07-23 23:42:38.210407
2062,1421,2022-02-03,239,1,21,20,2025-07-23 23:42:38.211349
2063,977,2023-02-03,185,50,470,420,2025-07-23 23:42:38.212300
2064,662,2022-05-07,114,51,144,93,2025-07-23 23:42:38.213258
2065,225,2024-01-04,246,170,325,155,2025-07-23 23:42:38.214202
2066,643,2024-01-21,130,59,316,257,2025-07-23 23:42:38.215157
2067,1191,2023-02-13,63,51,360,309,2025-07-23 23:42:38.216138
2068,1268,2024-11-10,61,4,277,273,2025-07-23 23:42:38.217057
2069,966,2023-10-30,117,408,493,85,2025-07-23 23:42:38.218058
2070,725,2022-02-10,2,7,36,29,2025-07-23 23:42:38.219008
2071,370,2023-03-19,159,64,76,12,2025-07-23 23:42:38.219951
2072,795,2022-11-21,249,88,278,190,2025-07-23 23:42:38.220877
2073,345,2023-09-06,57,9,193,184,2025-07-23 23:42:38.221841
2074,290,2022-09-30,206,156,343,187,2025-07-23 23:42:38.222783
2075,869,2024-05-05,210,253,337,84,2025-07-23 23:42:38.223735
2076,1432,2022-06-14,131,268,277,9,2025-07-23 23:42:38.224777
2077,1308,2022-12-30,234,131,276,145,2025-07-23 23:42:38.225501
2078,1450,2022-03-13,120,126,377,251,2025-07-23 23:42:38.226141
2079,930,2024-09-22,184,7,82,75,2025-07-23 23:42:38.226752
2080,194,2022-06-30,16,149,270,121,2025-07-23 23:42:38.227386
2081,487,2023-10-26,22,78,255,177,2025-07-23 23:42:38.228023
2082,1120,2024-03-13,250,37,133,96,2025-07-23 23:42:38.228650
2083,548,2023-10-27,71,25,42,17,2025-07-23 23:42:38.229307
2084,1401,2022-03-05,105,17,420,403,2025-07-23 23:42:38.229931
2085,1004,2024-09-26,212,67,184,117,2025-07-23 23:42:38.230549
2086,647,2022-05-02,192,99,130,31,2025-07-23 23:42:38.231191
2087,397,2023-08-03,158,112,479,367,2025-07-23 23:42:38.231827
2088,719,2023-09-16,175,100,219,119,2025-07-23 23:42:38.232474
2089,1481,2023-06-04,118,46,479,433,2025-07-23 23:42:38.233140
2090,983,2024-05-13,184,25,194,169,2025-07-23 23:42:38.233752
2091,1469,2023-10-11,113,90,222,132,2025-07-23 23:42:38.234472
2092,214,2022-12-04,47,30,51,21,2025-07-23 23:42:38.235112
2093,352,2022-08-22,179,90,447,357,2025-07-23 23:42:38.235713
2094,10,2024-12-27,81,411,453,42,2025-07-23 23:42:38.236363
2095,1284,2022-01-06,69,29,304,275,2025-07-23 23:42:38.237031
2096,1089,2022-09-05,231,4,33,29,2025-07-23 23:42:38.237671
2097,1464,2022-07-11,144,4,10,6,2025-07-23 23:42:38.238309
2098,369,2022-12-13,33,15,232,217,2025-07-23 23:42:38.238919
2099,775,2024-08-24,95,246,472,226,2025-07-23 23:42:38.239527
2100,385,2023-12-18,80,116,327,211,2025-07-23 23:42:38.240163
2101,426,2024-11-12,137,209,244,35,2025-07-23 23:42:38.240774
2102,492,2022-11-04,63,98,133,35,2025-07-23 23:42:38.241392
2103,592,2024-04-09,90,15,32,17,2025-07-23 23:42:38.242002
2104,104,2022-05-24,81,0,51,51,2025-07-23 23:42:38.242621
2105,1041,2024-04-01,207,269,473,204,2025-07-23 23:42:38.243265
2106,255,2022-02-08,198,33,128,95,2025-07-23 23:42:38.243872
2107,1313,2023-10-02,33,198,313,115,2025-07-23 23:42:38.244478
2108,504,2022-04-27,221,149,206,57,2025-07-23 23:42:38.245096
2109,500,2024-08-31,157,38,334,296,2025-07-23 23:42:38.245719
2110,497,2022-08-03,124,66,445,379,2025-07-23 23:42:38.246376
2111,154,2022-12-13,161,242,267,25,2025-07-23 23:42:38.246984
2112,995,2022-03-15,114,100,215,115,2025-07-23 23:42:38.247582
2113,696,2024-01-15,238,54,355,301,2025-07-23 23:42:38.248205
2114,1273,2024-09-29,7,26,243,217,2025-07-23 23:42:38.248849
2115,1082,2023-11-11,81,46,352,306,2025-07-23 23:42:38.249487
2116,900,2023-11-01,206,215,292,77,2025-07-23 23:42:38.250112
2117,501,2022-02-27,239,252,289,37,2025-07-23 23:42:38.250699
2118,874,2024-03-15,185,160,248,88,2025-07-23 23:42:38.251327
2119,1315,2024-12-14,127,84,337,253,2025-07-23 23:42:38.251932
2120,280,2023-08-27,145,15,295,280,2025-07-23 23:42:38.252538
2121,81,2023-08-31,193,41,48,7,2025-07-23 23:42:38.253162
2122,766,2022-08-21,113,287,397,110,2025-07-23 23:42:38.253746
2123,451,2022-09-12,71,58,113,55,2025-07-23 23:42:38.254398
2124,38,2022-06-25,4,283,293,10,2025-07-23 23:42:38.255024
2125,809,2023-06-23,10,106,158,52,2025-07-23 23:42:38.255628
2126,1286,2023-02-03,13,55,159,104,2025-07-23 23:42:38.256251
2127,1257,2024-12-12,77,34,149,115,2025-07-23 23:42:38.256873
2128,1161,2024-05-10,239,392,414,22,2025-07-23 23:42:38.257477
2129,851,2023-03-07,41,89,316,227,2025-07-23 23:42:38.258107
2130,1476,2023-03-05,117,8,130,122,2025-07-23 23:42:38.258696
2131,1227,2024-07-09,127,178,225,47,2025-07-23 23:42:38.259329
2132,20,2023-10-23,168,250,359,109,2025-07-23 23:42:38.259931
2133,84,2024-07-25,233,131,302,171,2025-07-23 23:42:38.260531
2134,346,2024-04-15,168,198,431,233,2025-07-23 23:42:38.261413
2135,1462,2024-11-14,210,119,449,330,2025-07-23 23:42:38.262342
2136,945,2023-11-29,58,323,408,85,2025-07-23 23:42:38.263307
2137,1160,2024-01-08,10,138,179,41,2025-07-23 23:42:38.264283
2138,87,2023-06-05,127,54,82,28,2025-07-23 23:42:38.265241
2139,509,2023-06-16,94,123,260,137,2025-07-23 23:42:38.266393
2140,1436,2023-03-29,246,215,350,135,2025-07-23 23:42:38.267413
2141,622,2023-03-12,149,0,32,32,2025-07-23 23:42:38.268470
2142,756,2024-06-25,167,3,11,8,2025-07-23 23:42:38.269547
2143,688,2024-10-13,46,69,180,111,2025-07-23 23:42:38.270715
2144,462,2024-08-24,25,46,113,67,2025-07-23 23:42:38.271843
2145,132,2022-03-09,168,331,428,97,2025-07-23 23:42:38.272814
2146,145,2024-10-30,156,137,155,18,2025-07-23 23:42:38.273784
2147,606,2024-09-04,145,21,208,187,2025-07-23 23:42:38.274743
2148,699,2022-07-31,117,13,29,16,2025-07-23 23:42:38.275698
2149,986,2022-02-03,121,112,350,238,2025-07-23 23:42:38.276645
2150,482,2024-04-18,171,143,455,312,2025-07-23 23:42:38.277594
2151,1006,2022-08-16,183,81,366,285,2025-07-23 23:42:38.278876
2152,30,2022-05-26,157,69,178,109,2025-07-23 23:42:38.279897
2153,953,2022-03-24,233,147,211,64,2025-07-23 23:42:38.280929
2154,448,2023-06-20,232,367,393,26,2025-07-23 23:42:38.281914
2155,129,2023-02-21,32,48,223,175,2025-07-23 23:42:38.282896
2156,532,2022-01-30,157,37,239,202,2025-07-23 23:42:38.283884
2157,1249,2023-06-18,203,14,100,86,2025-07-23 23:42:38.284877
2158,475,2022-02-15,46,141,213,72,2025-07-23 23:42:38.285870
2159,290,2022-11-28,17,0,173,173,2025-07-23 23:42:38.286983
2160,104,2024-09-21,208,175,228,53,2025-07-23 23:42:38.288012
2161,189,2022-04-27,215,69,490,421,2025-07-23 23:42:38.289041
2162,1401,2022-12-26,224,407,414,7,2025-07-23 23:42:38.290003
2163,177,2024-09-27,82,201,285,84,2025-07-23 23:42:38.290965
2164,999,2024-05-17,145,132,239,107,2025-07-23 23:42:38.291946
2165,331,2022-01-13,250,98,332,234,2025-07-23 23:42:38.292912
2166,699,2023-12-17,64,129,204,75,2025-07-23 23:42:38.293882
2167,1069,2024-11-15,125,13,48,35,2025-07-23 23:42:38.294853
2168,362,2024-03-18,29,24,283,259,2025-07-23 23:42:38.295795
2169,1253,2024-10-13,65,18,25,7,2025-07-23 23:42:38.296725
2170,1219,2023-05-03,86,15,35,20,2025-07-23 23:42:38.297710
2171,151,2023-11-13,176,64,129,65,2025-07-23 23:42:38.298670
2172,1197,2022-07-03,222,175,351,176,2025-07-23 23:42:38.299611
2173,1355,2024-09-11,169,105,244,139,2025-07-23 23:42:38.300552
2174,239,2022-12-22,132,191,407,216,2025-07-23 23:42:38.301682
2175,1021,2022-05-05,142,37,282,245,2025-07-23 23:42:38.302728
2176,528,2023-03-25,110,203,208,5,2025-07-23 23:42:38.303729
2177,30,2023-06-02,187,10,95,85,2025-07-23 23:42:38.304748
2178,796,2023-08-19,105,69,126,57,2025-07-23 23:42:38.305739
2179,1298,2023-01-17,233,2,394,392,2025-07-23 23:42:38.306725
2180,1483,2022-05-29,179,307,375,68,2025-07-23 23:42:38.307685
2181,195,2024-07-13,42,157,385,228,2025-07-23 23:42:38.308676
2182,971,2023-11-12,191,66,194,128,2025-07-23 23:42:38.309619
2183,675,2023-04-07,164,23,63,40,2025-07-23 23:42:38.310634
2184,186,2024-04-12,74,95,151,56,2025-07-23 23:42:38.311893
2185,1026,2022-06-30,51,359,467,108,2025-07-23 23:42:38.312882
2186,212,2022-11-22,230,0,283,283,2025-07-23 23:42:38.314101
2187,742,2023-05-12,25,247,416,169,2025-07-23 23:42:38.315153
2188,1351,2024-11-16,144,443,488,45,2025-07-23 23:42:38.316159
2189,220,2024-05-19,159,214,464,250,2025-07-23 23:42:38.317160
2190,468,2023-01-18,209,285,391,106,2025-07-23 23:42:38.318306
2191,584,2022-12-15,160,199,340,141,2025-07-23 23:42:38.319370
2192,1425,2023-07-05,246,88,227,139,2025-07-23 23:42:38.320343
2193,307,2023-05-04,64,346,419,73,2025-07-23 23:42:38.321198
2194,94,2023-12-12,121,8,128,120,2025-07-23 23:42:38.321875
2195,8,2023-11-03,23,133,156,23,2025-07-23 23:42:38.322550
2196,167,2023-04-18,17,23,66,43,2025-07-23 23:42:38.323241
2197,829,2023-12-12,101,103,131,28,2025-07-23 23:42:38.323903
2198,194,2024-08-07,231,62,84,22,2025-07-23 23:42:38.324838
2199,411,2023-06-18,177,22,38,16,2025-07-23 23:42:38.325740
2200,282,2023-05-19,25,80,108,28,2025-07-23 23:42:38.326732
2201,904,2024-09-16,113,105,212,107,2025-07-23 23:42:38.327683
2202,1218,2024-06-16,90,40,57,17,2025-07-23 23:42:38.328646
2203,1382,2024-05-22,25,5,11,6,2025-07-23 23:42:38.329579
2204,633,2024-02-09,190,6,276,270,2025-07-23 23:42:38.330531
2205,294,2024-05-01,81,50,157,107,2025-07-23 23:42:38.331455
2206,1175,2024-07-07,105,132,155,23,2025-07-23 23:42:38.332429
2207,181,2023-03-30,11,56,99,43,2025-07-23 23:42:38.333384
2208,428,2024-10-20,92,108,399,291,2025-07-23 23:42:38.334358
2209,442,2023-12-01,133,289,365,76,2025-07-23 23:42:38.335342
2210,59,2024-01-24,231,33,108,75,2025-07-23 23:42:38.336318
2211,929,2024-06-18,77,220,327,107,2025-07-23 23:42:38.337296
2212,1357,2024-12-21,37,203,434,231,2025-07-23 23:42:38.338256
2213,1222,2022-09-01,141,206,216,10,2025-07-23 23:42:38.339202
2214,563,2023-09-14,235,255,314,59,2025-07-23 23:42:38.340188
2215,438,2022-08-09,32,18,85,67,2025-07-23 23:42:38.341187
2216,1284,2022-11-20,115,69,282,213,2025-07-23 23:42:38.342154
2217,1392,2024-05-14,111,149,442,293,2025-07-23 23:42:38.343133
2218,109,2023-02-04,76,3,40,37,2025-07-23 23:42:38.344087
2219,596,2022-10-21,54,119,351,232,2025-07-23 23:42:38.345024
2220,1051,2023-09-04,119,144,204,60,2025-07-23 23:42:38.345967
2221,81,2024-12-15,103,143,327,184,2025-07-23 23:42:38.346994
2222,87,2023-07-01,96,164,307,143,2025-07-23 23:42:38.348165
2223,1317,2024-09-01,139,127,242,115,2025-07-23 23:42:38.349161
2224,207,2024-11-24,137,252,272,20,2025-07-23 23:42:38.350160
2225,1002,2022-11-14,98,428,469,41,2025-07-23 23:42:38.351139
2226,1273,2022-10-27,181,326,412,86,2025-07-23 23:42:38.352134
2227,1429,2022-03-28,43,199,237,38,2025-07-23 23:42:38.352777
2228,614,2024-11-03,179,228,278,50,2025-07-23 23:42:38.353448
2229,179,2023-07-01,174,28,123,95,2025-07-23 23:42:38.354112
2230,917,2022-06-17,128,26,106,80,2025-07-23 23:42:38.354724
2231,833,2024-05-21,191,196,288,92,2025-07-23 23:42:38.355374
2232,885,2024-12-21,68,41,55,14,2025-07-23 23:42:38.356030
2233,370,2023-02-02,125,34,126,92,2025-07-23 23:42:38.356673
2234,1096,2024-03-09,174,14,32,18,2025-07-23 23:42:38.357331
2235,23,2024-09-05,108,215,253,38,2025-07-23 23:42:38.357974
2236,1003,2024-03-04,30,205,347,142,2025-07-23 23:42:38.358577
2237,13,2024-01-17,184,33,495,462,2025-07-23 23:42:38.359219
2238,41,2023-09-19,17,314,319,5,2025-07-23 23:42:38.359845
2239,1235,2023-04-24,93,66,211,145,2025-07-23 23:42:38.360458
