sales_key,order_id,customer_key,product_key,campaign_key,date_key,quantity,unit_price,discount_amount,total_amount,location_key,payment_method_id,created_at
2810,O-6d5a983d,2587,704,43,26/1/2023,4,430.81,72.32,1650.92,128,Visa,42:29.4
2811,O-23800db6,3693,711,127,16/3/2022,2,191.33,33.51,349.15,89,Cash,42:29.4
2812,O-b914a070,3185,661,19,21/2/2023,2,303.49,2.68,604.3,168,Visa,42:29.4
2813,O-b01214f0,4563,600,84,3/11/2023,3,239.79,75.41,643.96,227,Cash,42:29.4
2814,O-b1928f05,3589,563,68,17/1/2024,5,210.36,2.55,1049.25,78,PayPal,42:29.4
2815,O-f43bf170,1288,263,47,12/2/2024,4,495.38,404.72,1576.8,98,Visa,42:29.4
2816,O-06408487,4814,208,3,12/4/2024,2,149.18,61.21,237.15,146,PayPal,42:29.4
2817,O-210bbd6c,779,1366,2,9/6/2024,1,225.64,10.76,214.88,99,PayPal,42:29.4
2818,O-7d58a850,3927,586,194,15/11/2023,3,326.59,244.9,734.87,46,Visa,42:29.4
2819,O-fcef22e4,2298,378,3,12/4/2023,2,331.84,179.52,484.16,60,Cash,42:29.4
2820,O-7dc0e1dc,2501,1491,102,29/12/2024,4,245.61,267.15,715.29,47,Visa,42:29.4
2821,O-3baa799d,4472,228,76,29/10/2023,2,261.28,119.88,402.68,78,MasterCard,42:29.4
2822,O-1625bd2d,4645,1091,26,1/8/2023,4,10.4,4.11,37.49,15,Visa,42:29.4
2823,O-1c53227d,44,799,107,4/1/2023,4,461.95,114.48,1733.32,36,Visa,42:29.4
2824,O-10731ddf,2740,780,75,2/12/2023,1,192.2,34.26,157.94,55,Afterpay,42:29.4
2825,O-59741dec,2269,87,114,3/9/2024,4,185.78,51.63,691.49,167,Visa,42:29.4
2826,O-8e4d1d88,1617,578,90,18/4/2023,4,104.24,66.77,350.19,241,Visa,42:29.4
2827,O-c6bc2933,4825,907,79,5/1/2024,3,55.65,1.56,165.39,26,Cash,42:29.4
2828,O-0fa39e01,3169,831,131,21/11/2024,2,454.78,212.08,697.48,20,PayPal,42:29.4
2829,O-007ebc18,52,286,59,3/2/2024,4,400.46,337.53,1264.31,173,MasterCard,42:29.4
2830,O-c12e7540,2088,1026,33,18/12/2023,1,386.38,79.55,306.83,32,PayPal,42:29.4
2831,O-f80d74ab,1493,860,155,7/1/2024,4,236.69,228.14,718.62,61,Cash,42:29.4
2832,O-347bc83b,4513,1005,146,23/10/2022,5,430.82,96.94,2057.16,102,Visa,42:29.5
2833,O-f0b0da8c,3026,29,198,3/3/2024,2,483.53,107.04,860.02,241,Cash,42:29.5
2834,O-892cb11d,4340,141,38,18/3/2022,5,496.25,412.82,2068.43,235,Cash,42:29.5
2835,O-46c75baa,3100,95,108,4/4/2022,2,335.07,187.36,482.78,31,MasterCard,42:29.5
2836,O-3227480e,1488,1478,142,18/7/2023,1,345.25,49.63,295.62,119,Cash,42:29.5
2837,O-332dfd08,874,878,88,1/2/2024,3,446.53,242.02,1097.57,233,MasterCard,42:29.5
2838,O-8d759c6f,3974,177,27,12/9/2023,3,345.79,287.43,749.94,184,MasterCard,42:29.5
2839,O-8645d65a,4588,518,199,14/5/2023,4,418.69,468.51,1206.25,219,Visa,42:29.5
2840,O-a1addd28,1090,804,66,29/12/2023,2,19.35,2.5,36.2,2,Afterpay,42:29.5
2841,O-ccdfd593,1471,214,107,2/4/2023,5,136.03,155.51,524.64,93,Cash,42:29.5
2842,O-b7a95b66,4582,1405,167,8/12/2023,2,46.21,23.05,69.37,111,Afterpay,42:29.5
2843,O-b7a843e6,1754,180,114,14/5/2023,1,184.48,17.63,166.85,76,Cash,42:29.5
2844,O-1fad162a,133,952,48,20/9/2022,2,396.94,226.79,567.09,223,PayPal,42:29.5
2845,O-9ba4ab41,3785,316,132,27/6/2024,3,414.76,0.17,1244.11,132,Afterpay,42:29.5
2846,O-850014b4,917,52,78,4/6/2024,2,312.69,40.03,585.35,157,Visa,42:29.5
2847,O-94ef2823,4505,1409,199,18/6/2024,1,464.08,40.49,423.59,54,PayPal,42:29.5
2848,O-a9c79b36,4146,1017,123,7/7/2023,4,19.39,5.65,71.91,216,Cash,42:29.5
2849,O-7db202db,2935,833,98,25/5/2022,4,308.24,233.63,999.33,159,PayPal,42:29.5
2850,O-9ceee699,2302,1168,135,8/1/2023,4,15.54,1.97,60.19,189,PayPal,42:29.5
2851,O-2130a8f3,409,107,143,20/2/2022,4,251.92,266.7,740.98,190,Visa,42:29.5
2852,O-8fd98183,1443,301,71,10/8/2023,5,121.26,27.5,578.8,115,Visa,42:29.5
2853,O-ea0a41e0,3307,116,178,18/11/2023,1,281.4,28,253.4,21,PayPal,42:29.5
2854,O-908b5380,210,1394,171,31/7/2022,5,152.17,175.91,584.94,197,MasterCard,42:29.5
2855,O-5831437a,1057,1455,74,9/11/2023,1,306.64,21.13,285.51,218,Cash,42:29.5
2856,O-6ed8f2bb,715,361,154,22/7/2023,2,18.68,2.26,35.1,11,Afterpay,42:29.5
2857,O-763e0ea5,812,815,90,17/6/2024,4,472.37,390.09,1499.39,209,MasterCard,42:29.5
2858,O-41ac7007,2370,771,120,11/11/2022,4,62.35,40.05,209.35,10,MasterCard,42:29.5
2859,O-8a551d8a,870,80,133,12/11/2023,1,121.28,22.85,98.43,176,Visa,42:29.5
2860,O-930d2c9c,290,189,179,10/10/2024,2,69.57,18.47,120.67,229,Visa,42:29.5
2861,O-0063bf07,34,5,22,2/1/2022,3,98.97,82.21,214.7,47,Afterpay,42:29.5
2862,O-06884d53,3196,1214,109,4/10/2023,3,127.32,7.76,374.2,80,PayPal,42:29.5
2863,O-59e51bfb,4312,1499,155,8/1/2023,1,69.45,19.28,50.17,115,PayPal,42:29.5
2864,O-777a282b,3636,664,80,13/4/2024,2,215.03,62.5,367.56,238,Visa,42:29.5
2865,O-d0f4f7d3,534,70,30,16/3/2023,3,385.26,193.87,961.91,222,MasterCard,42:29.5
2866,O-0451047d,804,1309,149,26/8/2023,5,158.27,181.73,609.62,231,PayPal,42:29.5
2867,O-f28e6fb9,1067,587,81,18/2/2022,4,119.06,44.95,431.29,209,Visa,42:29.5
2868,O-af1e3893,4738,255,12,6/3/2023,2,117.65,0.66,234.64,175,Visa,42:29.5
2869,O-b0b9eda7,2793,290,5,28/4/2023,1,109.89,32.74,77.15,72,MasterCard,42:29.5
2870,O-1ccffef5,4044,624,165,15/5/2024,1,376.59,92.77,283.82,198,PayPal,42:29.5
2871,O-ab878c30,1771,346,124,5/9/2022,2,354.74,110.99,598.49,138,MasterCard,42:29.5
2872,O-36143724,1569,267,99,14/5/2022,5,200.81,289.25,714.8,229,Visa,42:29.5
2873,O-93d95da5,3241,85,120,26/5/2022,2,173.66,73.14,274.18,204,Visa,42:29.5
2874,O-2a02e0ce,4099,530,4,21/3/2022,5,278.58,219.04,1173.86,160,Visa,42:29.5
2875,O-e062e548,28,1470,178,6/10/2024,5,62.58,16.46,296.44,23,MasterCard,42:29.5
2876,O-5278ed52,3783,899,100,24/5/2024,2,184.41,65.8,303.02,230,PayPal,42:29.5
2877,O-cb83699d,243,844,61,3/8/2023,5,377.77,60.53,1828.32,117,MasterCard,42:29.5
2878,O-d086954e,2788,180,85,6/4/2023,5,113.24,125.65,440.55,162,Afterpay,42:29.5
2879,O-eb0823b4,4767,1276,61,19/4/2023,3,211.4,141.96,492.24,42,MasterCard,42:29.5
2880,O-fff2bb58,1519,272,29,18/8/2022,4,332.65,346.12,984.48,164,PayPal,42:29.5
2881,O-8fcc2b32,3122,871,7,12/12/2024,5,195.5,163.19,814.31,34,Afterpay,42:29.5
2882,O-bdda652d,471,1162,66,10/1/2022,5,238.93,296.26,898.39,157,PayPal,42:29.5
2883,O-e4c99a4d,2507,787,159,4/7/2022,4,45.36,15.91,165.53,126,Visa,42:29.5
2884,O-ccc9773b,4415,641,52,7/9/2022,5,106.72,78.89,454.71,57,PayPal,42:29.5
2885,O-e471ca57,1822,468,154,15/12/2022,5,129.46,153.99,493.31,137,MasterCard,42:29.5
2886,O-8f314048,2454,961,98,7/1/2022,2,319.54,6.3,632.78,54,PayPal,42:29.5
2887,O-1dd8e296,1273,1430,28,15/4/2022,2,494.13,112.95,875.31,219,Afterpay,42:29.5
2888,O-c34bdc5e,3644,649,175,18/4/2022,3,110.64,64.6,267.32,176,Cash,42:29.5
2889,O-fdb4af24,3700,298,185,4/2/2024,3,346.97,6.16,1034.75,140,Visa,42:29.6
2890,O-dd48a517,2197,379,129,26/8/2022,3,53.13,6.18,153.21,105,Cash,42:29.6
2891,O-a10f5ccc,1806,326,39,15/7/2022,4,462.14,51.07,1797.49,245,Afterpay,42:29.6
2892,O-7af1bf3f,1223,291,42,25/2/2023,2,420.4,110.37,730.43,72,MasterCard,42:29.6
2893,O-aebe4cdf,4591,38,124,22/6/2024,1,184.66,50,134.66,209,PayPal,42:29.6
2894,O-2df2c0cb,4766,137,18,9/4/2023,2,407.75,12.88,802.62,101,Cash,42:29.6
2895,O-1884caa5,3979,283,74,22/7/2023,2,22.89,7.88,37.9,78,MasterCard,42:29.6
2896,O-0b9d12e5,2499,1375,175,6/12/2022,3,276.04,2.95,825.17,112,Afterpay,42:29.6
2897,O-bcfa3d46,4590,1202,20,22/12/2022,3,41.79,26.57,98.8,18,PayPal,42:29.6
2898,O-78bbb6ff,710,1484,97,17/5/2024,3,259.03,8.08,769.01,182,Visa,42:29.6
2899,O-b8965031,2346,1335,125,8/5/2023,1,476.77,86.27,390.5,1,Visa,42:29.6
2900,O-554f7d87,2202,158,159,24/4/2022,4,59.21,41.54,195.3,48,Afterpay,42:29.6
2901,O-a943b39e,315,1276,164,2/10/2022,1,299.75,89.85,209.9,246,Visa,42:29.6
2902,O-87792e2d,3175,984,197,6/1/2023,2,216.89,70.07,363.71,242,Visa,42:29.6
2903,O-15779abd,2064,49,198,1/1/2024,2,48.51,23.17,73.85,72,Visa,42:29.6
2904,O-d7049f4f,2789,1236,77,7/2/2023,3,396.18,80.54,1108,215,PayPal,42:29.6
2905,O-53e2e9c6,1381,230,48,21/7/2022,2,251.64,5.77,497.51,216,Afterpay,42:29.6
2906,O-c9dcec22,325,1231,57,9/9/2022,1,326.27,1.08,325.19,89,Cash,42:29.6
2907,O-4f7e1fef,3164,942,76,16/6/2024,4,162.64,110.19,540.37,175,Visa,42:29.6
2908,O-1ba5866e,1637,1420,63,7/1/2023,5,433.78,101.74,2067.16,9,Cash,42:29.6
2909,O-6b24cacf,455,903,118,3/8/2022,3,86.74,29.45,230.77,215,Cash,42:29.6
2910,O-9e4f7598,1787,437,101,30/1/2023,3,383.77,61.49,1089.82,3,Visa,42:29.6
2911,O-a3af6811,1821,701,19,1/5/2024,2,493.31,293.62,693,55,PayPal,42:29.6
2912,O-c8044cc8,4352,834,187,22/2/2024,2,184.96,62.24,307.68,228,PayPal,42:29.6
2913,O-06cac52c,1799,160,69,7/7/2023,4,469.73,208.21,1670.71,107,Visa,42:29.6
2914,O-93475e71,4010,717,197,1/9/2024,1,219.68,24.12,195.56,161,Cash,42:29.6
2915,O-0f5fff9e,4098,1192,191,17/5/2024,1,398.39,44.62,353.77,233,PayPal,42:29.6
2916,O-0f935a4f,4024,391,3,21/6/2023,4,112.67,128.19,322.49,159,Visa,42:29.6
2917,O-7fa0ee4f,4252,737,32,9/8/2024,4,242.86,36.14,935.3,200,Afterpay,42:29.6
2918,O-f9653c3a,1764,1237,135,13/7/2022,1,164.17,31.09,133.08,15,PayPal,42:29.6
2919,O-96cf76e8,1529,344,44,12/7/2023,3,478.36,330.71,1104.37,213,PayPal,42:29.6
2920,O-614fd48d,3361,1196,100,12/2/2023,2,204.51,109.27,299.75,191,Visa,42:29.6
2921,O-35fed84b,1171,667,10,16/4/2022,3,272.32,200.91,616.05,25,Afterpay,42:29.6
2922,O-49b0a6fa,3495,613,119,12/1/2023,4,169.89,2.55,677.01,126,MasterCard,42:29.6
2923,O-95877796,1041,259,186,19/9/2023,2,29.8,0.67,58.93,157,Cash,42:29.6
2924,O-bda2389f,2011,335,3,13/1/2023,5,475.86,43.81,2335.49,204,PayPal,42:29.6
2925,O-1de5be14,219,905,42,17/5/2024,2,67.7,18.93,116.47,164,MasterCard,42:29.6
2926,O-0edc37d6,69,929,8,22/3/2024,5,129.49,47.3,600.15,98,MasterCard,42:29.6
2927,O-b9c617d8,1221,815,101,10/10/2022,4,184.87,180.53,558.95,27,PayPal,42:29.6
2928,O-21251d46,4758,571,148,4/8/2024,3,476.22,98.04,1330.62,158,Afterpay,42:29.6
2929,O-15db5c0b,2436,340,178,22/3/2022,3,95.01,31.28,253.75,58,Afterpay,42:29.6
2930,O-fc1ecfa5,1189,1249,65,9/1/2024,4,47.29,13.83,175.33,136,Cash,42:29.6
2931,O-3a95fda9,759,1396,59,23/12/2022,1,444.65,92.2,352.45,215,PayPal,42:29.6
2932,O-15a6bc5b,4584,954,96,13/12/2024,3,21.55,15.36,49.29,93,MasterCard,42:29.6
2933,O-88061058,2408,485,37,19/1/2022,4,375.87,330.31,1173.17,135,PayPal,42:29.6
2934,O-0b0553fc,1525,259,56,13/6/2024,3,168.04,106.8,397.32,50,Visa,42:29.6
2935,O-3250da4f,351,226,144,21/11/2024,5,233.63,87.81,1080.34,205,Visa,42:29.6
2936,O-2a18fc5c,4692,647,93,1/3/2022,4,220.16,151.95,728.69,109,PayPal,42:29.6
2937,O-e17ee27a,4928,1430,18,15/3/2023,3,482.47,78.62,1368.79,148,PayPal,42:29.6
2938,O-49114f93,2001,1185,20,1/1/2022,4,277.21,211.87,896.97,154,Visa,42:29.6
2939,O-93a0c5ed,2906,994,91,13/10/2023,3,492.05,66.56,1409.59,129,MasterCard,42:29.6
2940,O-3e4099e6,907,606,105,19/11/2022,2,51.3,27.48,75.12,25,MasterCard,42:29.6
2941,O-9bb20d1b,755,1389,177,24/10/2022,2,218.31,3.18,433.44,171,PayPal,42:29.6
2942,O-ae10a277,4248,704,75,4/4/2022,2,90.06,49.74,130.38,98,MasterCard,42:29.6
2943,O-96a1ac7e,3068,870,21,1/8/2023,5,254.03,28.23,1241.92,47,Afterpay,42:29.6
2944,O-c452c34c,2509,884,116,16/12/2022,3,365.57,326.42,770.29,241,Afterpay,42:29.6
2945,O-a9b2bd85,2023,734,30,21/9/2023,1,74.76,18.75,56.01,87,Afterpay,42:29.6
2946,O-7d8e51c2,449,1153,69,22/2/2022,1,96.36,11.31,85.05,137,Afterpay,42:29.6
2947,O-09bdcc96,956,1022,193,15/7/2024,1,292.77,6.27,286.5,160,Visa,42:29.6
2948,O-46481495,4751,443,117,21/7/2022,3,412.22,203.4,1033.26,134,Visa,42:29.6
2949,O-f362e6b6,3653,1236,69,23/9/2024,1,456.51,132.31,324.2,107,Visa,42:29.6
2950,O-8e5b7ef2,4581,1213,69,27/9/2023,5,440.72,62.73,2140.87,143,Visa,42:29.6
2951,O-a7b2081b,3143,1136,123,26/3/2022,5,421.32,373.58,1733.02,87,Cash,42:29.6
2952,O-8b5ad0e4,1185,1430,108,18/9/2023,1,112.28,15.61,96.67,64,PayPal,42:29.6
2953,O-f9a5eac6,880,426,47,26/11/2022,2,59.85,28.16,91.54,222,Afterpay,42:29.6
2954,O-7402a223,2316,264,99,14/11/2024,2,252.88,13.31,492.45,236,MasterCard,42:29.6
2955,O-ef772260,4464,904,136,31/10/2023,5,346.98,392.47,1342.43,106,Cash,42:29.6
2956,O-7e4e85bd,4901,705,27,15/5/2024,2,374.76,214.21,535.31,76,PayPal,42:29.6
2957,O-d55e2233,4162,959,117,21/3/2024,5,134.65,75.66,597.59,219,Cash,42:29.6
2958,O-4f43d169,2583,20,22,5/9/2023,1,192.09,25.47,166.62,143,Afterpay,42:29.7
2959,O-a02c16e4,1017,1136,184,13/8/2024,1,499.71,17.48,482.23,21,Cash,42:29.7
2960,O-fdf939e0,4391,402,111,12/4/2022,3,246.29,17.99,720.88,243,Cash,42:29.7
2961,O-959fb7e5,4771,1028,110,25/2/2023,4,384.87,38.63,1500.85,164,Cash,42:29.7
2962,O-d0c2a177,2547,909,21,14/5/2023,3,121.56,107.62,257.06,144,Visa,42:29.7
2963,O-5fc72d4b,3101,898,124,11/2/2024,5,85.27,61.04,365.31,139,Cash,42:29.7
2964,O-1435809f,2014,729,111,8/9/2023,3,293.55,53.25,827.4,134,PayPal,42:29.7
2965,O-4adbf90e,4365,1154,4,31/5/2024,5,131.71,145.18,513.37,122,MasterCard,42:29.7
2966,O-d8cc5922,4355,40,23,16/9/2023,2,103.11,31.65,174.57,108,MasterCard,42:29.7
2967,O-7abcbe16,800,374,98,1/2/2022,5,179.71,184.68,713.87,53,Cash,42:29.7
2968,O-b973598c,2018,1085,63,15/1/2022,4,472.9,97.63,1793.97,83,PayPal,42:29.7
2969,O-5e206ca3,2923,1491,50,23/10/2024,3,343.23,189.56,840.13,36,Cash,42:29.7
2970,O-74a962c1,2380,1225,1,27/1/2022,3,408.79,262.44,963.93,34,Afterpay,42:29.7
2971,O-a05977fe,2311,388,92,2/1/2023,2,243.94,13.81,474.07,32,MasterCard,42:29.7
2972,O-898a0755,2316,1149,67,12/3/2023,2,105.86,5.48,206.24,10,MasterCard,42:29.7
2973,O-cb271d41,1317,885,196,2/2/2022,1,353.21,27.97,325.24,159,Cash,42:29.7
2974,O-5c34a8c8,380,1076,157,16/4/2024,3,109.66,30.04,298.94,132,PayPal,42:29.7
2975,O-7045542c,1356,1411,136,2/3/2023,3,110.4,31.39,299.81,199,Cash,42:29.7
2976,O-bbe702d1,565,27,49,28/11/2023,1,206.89,35.39,171.5,243,Visa,42:29.7
2977,O-2474732a,4646,353,31,19/6/2024,1,161.88,19.07,142.81,49,Afterpay,42:29.7
2978,O-3a092de3,3108,345,66,30/4/2023,4,417.17,300.9,1367.78,203,Afterpay,42:29.7
2979,O-18bf7fc9,4921,527,10,7/9/2024,3,359.08,280.7,796.54,169,Cash,42:29.7
2980,O-6cde8bdf,2411,1430,89,10/7/2023,1,315.89,61.06,254.83,46,PayPal,42:29.7
2981,O-bd01ce0c,2797,627,150,1/4/2022,5,34.61,24.26,148.79,162,Afterpay,42:29.7
2982,O-781c97a2,905,1272,172,20/1/2022,1,429.32,47.96,381.36,126,PayPal,42:29.7
2983,O-29e3edd7,3797,597,79,23/11/2023,3,488.99,90.69,1376.28,93,PayPal,42:29.7
2984,O-b9cc0dc5,2433,1070,97,1/1/2022,5,409.33,337.81,1708.84,140,PayPal,42:29.7
2985,O-33448998,1346,1139,170,28/6/2024,4,97.84,57.7,333.66,169,Visa,42:29.7
2986,O-553c509b,2345,763,90,23/2/2024,4,90.99,45.8,318.16,119,Cash,42:29.7
2987,O-a032f410,4214,680,79,16/5/2022,5,87.85,58.54,380.71,207,Afterpay,42:29.7
2988,O-7c294c5b,4921,1031,127,28/11/2023,4,109.51,110.82,327.22,189,Afterpay,42:29.7
2989,O-9cc82fd7,3164,1303,177,1/6/2023,1,497.83,68.29,429.54,235,PayPal,42:29.7
2990,O-9a8ce102,1112,1051,48,18/1/2022,2,254.85,79.73,429.97,134,MasterCard,42:29.7
2991,O-c89d217c,1885,803,39,16/9/2024,1,439.31,112.65,326.66,53,Visa,42:29.7
2992,O-a3425d91,2294,341,191,31/1/2022,3,343.84,305.53,725.99,80,Visa,42:29.7
2993,O-445c408c,4297,1253,162,7/5/2023,1,14.74,1.16,13.58,180,PayPal,42:29.7
2994,O-63ad6fce,111,1023,137,3/10/2024,5,133.49,132.13,535.32,50,Visa,42:29.7
2995,O-f644561f,3387,1060,95,23/2/2024,2,39.62,14.14,65.1,208,MasterCard,42:29.7
2996,O-3980f85c,3320,428,77,3/6/2024,2,498.83,28.7,968.96,186,Cash,42:29.7
2997,O-e62ed789,1928,1106,11,18/7/2024,1,109.87,23.46,86.41,249,Visa,42:29.7
2998,O-0c116d09,3477,943,192,27/1/2022,1,229.95,11.12,218.83,227,Cash,42:29.7
2999,O-44a4f520,4173,209,43,22/2/2024,1,351.96,80.35,271.61,57,PayPal,42:29.7
3000,O-f6f0fa88,1777,1053,75,29/5/2023,3,385.05,139.89,1015.26,13,Afterpay,42:29.7
3001,O-397b9b01,896,1343,68,19/5/2022,1,436.84,32.56,404.28,94,MasterCard,42:29.7
3002,O-ed8b80a4,4639,1482,199,22/11/2024,3,497.45,441.43,1050.92,9,MasterCard,42:29.7
3003,O-1d11f01f,4603,334,28,18/8/2024,4,344.29,326.67,1050.49,134,Cash,42:29.7
3004,O-5fbf8c2e,2819,152,6,31/3/2024,1,346.09,4.97,341.12,142,Visa,42:29.7
3005,O-4d82c715,933,843,16,13/10/2022,3,84.77,49.07,205.24,120,Visa,42:29.7
3006,O-78780e69,3752,1317,200,5/5/2022,2,252.69,140.16,365.22,100,Cash,42:29.7
3007,O-e5dbb959,3123,662,38,30/10/2022,2,144.1,73.21,214.99,24,Afterpay,42:29.7
3008,O-dcd3f98d,752,683,114,20/1/2024,3,158.75,128.44,347.81,215,MasterCard,42:29.7
3009,O-ecd6c4f4,4139,1328,20,24/9/2024,1,371.32,71.52,299.8,61,Afterpay,42:29.7
3010,O-4481e5fd,2551,203,190,1/10/2022,5,257.79,262.56,1026.39,162,Cash,42:29.7
3011,O-3a991136,1384,914,117,10/1/2023,2,414.92,124.29,705.55,217,MasterCard,42:29.7
3012,O-bb46445d,2961,629,42,8/2/2023,5,318.5,130.53,1461.97,152,Cash,42:29.7
3013,O-e15e4ce7,3884,342,12,19/5/2022,2,111.75,32.39,191.11,222,PayPal,42:29.8
3014,O-318aa7de,3047,435,57,22/10/2022,3,271.04,99.95,713.17,114,MasterCard,42:29.8
3015,O-81ce0356,3677,1330,83,22/7/2022,4,138.14,30.83,521.73,226,Cash,42:29.8
3016,O-f8409af6,3126,1222,56,12/12/2022,5,351.35,88.12,1668.63,176,Afterpay,42:29.8
3017,O-9b37f1f9,4922,1463,50,7/8/2022,5,300.85,70.67,1433.58,200,Cash,42:29.8
3018,O-651ef645,2263,155,22,30/5/2023,1,437.45,29.87,407.58,204,MasterCard,42:29.8
3019,O-2d1fa077,3533,1443,59,21/10/2023,3,304.12,7.49,904.87,116,Cash,42:29.8
3020,O-a74d475e,4736,1137,134,27/9/2022,5,469.12,213.32,2132.28,24,MasterCard,42:29.8
3021,O-948174b3,1301,376,13,25/3/2024,5,437.69,299.56,1888.89,95,MasterCard,42:29.8
3022,O-b6e90bca,2816,56,47,5/3/2024,5,185.58,263.82,664.08,140,PayPal,42:29.8
3023,O-2c75ec5a,4642,1486,36,2/6/2024,3,450.19,312.22,1038.35,230,MasterCard,42:29.8
3024,O-78170bcb,1247,1027,3,21/6/2023,2,395.82,39.19,752.45,172,Afterpay,42:29.8
3025,O-65d18164,2195,656,67,15/6/2024,3,241.73,131.14,594.05,183,MasterCard,42:29.8
3026,O-8b2771c4,4921,618,128,5/12/2023,3,244.49,126.82,606.65,24,MasterCard,42:29.8
3027,O-5d7ba609,1536,1428,67,31/5/2024,1,298.5,82.48,216.02,157,Visa,42:29.8
3028,O-d4d62d5d,1491,786,140,13/2/2023,1,363.16,66.36,296.8,214,Afterpay,42:29.8
3029,O-d8866dc6,1235,553,67,13/3/2022,4,102.37,11.16,398.32,245,MasterCard,42:29.8
3030,O-007e9cf2,2782,607,53,15/9/2024,1,203.04,8.49,194.55,54,Afterpay,42:29.8
3031,O-cc87c4b2,3549,644,151,8/4/2024,3,203.38,136.78,473.36,143,Afterpay,42:29.8
3032,O-88320c55,3233,733,33,4/8/2024,4,355.3,305.31,1115.89,234,Cash,42:29.8
3033,O-71556e34,4020,248,80,6/11/2024,2,107.79,13.55,202.03,203,Cash,42:29.8
3034,O-cf7d17bd,2085,1112,120,4/3/2022,5,452.24,170.25,2090.95,133,Visa,42:29.8
3035,O-fda41ddf,4031,775,91,17/12/2022,4,480.41,437.54,1484.1,14,Visa,42:29.8
3036,O-61c28c21,2949,334,36,6/7/2024,2,147.33,71.21,223.45,219,Visa,42:29.8
3037,O-33463f55,997,240,160,21/3/2023,2,326.76,50.25,603.27,245,Afterpay,42:29.8
3038,O-95d0c2bd,4081,84,170,25/8/2024,2,41.89,3.39,80.39,237,Visa,42:29.8
3039,O-46bcdca6,1794,1473,3,15/7/2022,3,315.71,241.36,705.77,153,Visa,42:29.8
3040,O-a04d6e98,3797,1027,116,25/7/2022,2,286.07,157.02,415.12,6,Visa,42:29.8
3041,O-4f900862,3675,380,162,4/6/2024,2,372.59,171.09,574.09,46,Afterpay,42:29.8
3042,O-0f44aa34,4617,1148,134,26/1/2023,5,203.71,21.89,996.66,216,Visa,42:29.8
3043,O-3027d842,4619,957,2,1/2/2023,5,392.04,423.97,1536.23,122,Cash,42:29.8
3044,O-d220ed4c,1543,909,159,13/1/2023,1,104.05,2.52,101.53,146,PayPal,42:29.8
3045,O-ffe97afe,831,1471,96,4/2/2022,1,465.02,100.02,365,118,MasterCard,42:29.8
3046,O-28c7dc3a,652,179,100,19/12/2024,1,200.06,2.06,198,63,Visa,42:29.8
3047,O-f5a3a697,4397,833,149,18/11/2023,3,371.74,311.56,803.66,167,PayPal,42:29.8
3048,O-dec66570,447,892,31,21/12/2022,2,116.69,53.25,180.13,114,MasterCard,42:29.8
3049,O-846caa6e,2116,1209,83,14/6/2022,1,449.54,49.24,400.3,225,Afterpay,42:29.8
3050,O-022c366f,3988,1000,141,14/9/2022,1,493.31,65.2,428.11,187,Cash,42:29.8
3051,O-ea8a581e,1683,1277,41,28/10/2022,1,386.59,82.37,304.22,15,MasterCard,42:29.8
3052,O-06138b77,2394,504,1,17/12/2022,3,280.71,125.53,716.6,150,Visa,42:29.8
3053,O-d99cc205,144,1225,187,26/4/2023,1,71.06,6.34,64.72,210,MasterCard,42:29.8
3054,O-a291fa2f,2128,967,112,7/11/2023,2,459.46,136.28,782.64,234,PayPal,42:29.8
3055,O-a6c8352c,4136,1052,151,29/3/2022,5,194.34,107.23,864.47,52,Visa,42:29.8
3056,O-8c155040,566,348,168,20/4/2022,1,336.02,75.31,260.71,181,Cash,42:29.8
3057,O-3d9db9a1,1587,445,108,16/6/2022,1,137.67,22.04,115.63,84,MasterCard,42:29.8
3058,O-5882b131,635,59,173,8/11/2022,2,238.34,42.82,433.86,202,PayPal,42:29.8
3059,O-cc6d4f26,2473,328,24,29/1/2023,2,130.14,26.17,234.11,198,Afterpay,42:29.8
3060,O-47fa5fb7,2332,1444,181,17/3/2022,1,470.83,72.73,398.1,167,Cash,42:29.8
3061,O-27a280c5,3994,486,31,25/3/2022,1,59.66,14.81,44.85,55,Afterpay,42:29.8
3062,O-d57a588e,2951,744,135,20/3/2022,1,39.15,4.96,34.19,37,Afterpay,42:29.8
3063,O-0f89cfab,1380,1426,82,26/8/2023,1,29.14,6.4,22.74,77,Visa,42:29.8
3064,O-6a412c06,4865,227,173,26/9/2024,1,210.1,20.46,189.64,131,PayPal,42:29.8
3065,O-e5e606b5,292,1171,166,10/12/2022,5,375.06,160.54,1714.76,94,Cash,42:29.8
3066,O-5e8b5539,2392,463,196,12/10/2023,2,187.52,69.52,305.52,75,PayPal,42:29.8
3067,O-aa0b43ea,1104,1273,155,18/8/2022,1,498.41,7.33,491.08,192,Cash,42:29.8
3068,O-10605198,4192,445,124,5/1/2023,4,37.58,39.88,110.44,225,Cash,42:29.8
3069,O-98c146df,1507,195,116,25/12/2023,1,372.15,45.4,326.75,250,Cash,42:29.8
3070,O-17436aba,4307,126,103,1/10/2024,2,19.39,5.03,33.75,250,Afterpay,42:29.8
3071,O-31213fda,1937,1202,186,1/2/2024,3,78.58,49.02,186.72,117,Visa,42:29.8
3072,O-2e95989b,1239,479,141,7/11/2022,2,198.12,59.96,336.28,143,PayPal,42:29.8
3073,O-cadc1a96,998,1465,57,24/9/2024,1,381.69,77.34,304.35,6,Afterpay,42:29.8
