web_activity_key,customer_key,date_key,session_id,page_views,duration_seconds,converted,created_at
1784,4592,2024-07-14,15efedb9-8bd3-43bc-914f-4bbb86552c9d,11,562,0,2025-07-23 23:42:40.357428
1785,2460,2024-08-25,349f542c-ccef-4f20-a278-bb79b73eecd2,1,198,0,2025-07-23 23:42:40.358226
1786,1075,2022-05-30,07e01404-1860-48a0-bbc7-3585abfb7424,3,150,1,2025-07-23 23:42:40.359087
1787,1330,2023-03-06,ba9507ac-c1c6-4aca-9809-780eecd0eddb,11,422,0,2025-07-23 23:42:40.359908
1788,3476,2023-06-09,1f32aaf4-470b-4a8d-99be-03ab3c18ef2d,1,161,1,2025-07-23 23:42:40.360674
1789,1243,2023-06-23,208c9324-db74-406c-88e7-eebccdda97ef,10,752,1,2025-07-23 23:42:40.361454
1790,2332,2023-12-11,175cbb68-a67b-4483-bdc9-c8671b086520,1,651,1,2025-07-23 23:42:40.362262
1791,4335,2024-09-17,56a4686c-6825-4e3e-b9b4-1ae2b5f8fa23,3,652,0,2025-07-23 23:42:40.363068
1792,2136,2024-03-19,848c65d7-d4a7-4904-8dd4-8ced27360736,9,393,1,2025-07-23 23:42:40.363860
1793,3339,2022-07-03,b0507595-84cc-4185-8f03-99c4d772b2ca,10,566,1,2025-07-23 23:42:40.364599
1794,2452,2023-08-15,bfd930a9-223b-4b98-a215-7bf511c56e7a,3,277,0,2025-07-23 23:42:40.365414
1795,616,2023-06-30,3a47276f-b8d8-4e21-9f14-0843709396a4,12,572,0,2025-07-23 23:42:40.366210
1796,1976,2024-03-27,8911a49d-f2c3-464a-a938-cfb679977d39,4,253,1,2025-07-23 23:42:40.367014
1797,495,2022-02-27,c465c6f2-a1f4-475d-bfcd-95eda79062b8,2,798,1,2025-07-23 23:42:40.368007
1798,4094,2022-09-21,55c398fa-2b8f-4318-89b3-1d3cebf80e75,7,115,1,2025-07-23 23:42:40.369403
1799,304,2024-09-16,29c75731-d38c-49cc-b0be-946bfa4044a0,4,132,0,2025-07-23 23:42:40.370288
1800,3795,2023-12-02,2fac9124-acfc-4469-81c0-1ce2fc6ff99f,4,398,0,2025-07-23 23:42:40.371147
1801,3488,2023-11-12,2c04b19f-abaa-4fb1-9ada-8dd12860ba4a,8,369,0,2025-07-23 23:42:40.371977
1802,2229,2024-03-01,7f967ab5-8430-40fc-9edb-9105c3773895,10,611,0,2025-07-23 23:42:40.372813
1803,2305,2024-11-25,7b6f1d8f-c079-482e-8ad7-e271ce5655ef,10,668,0,2025-07-23 23:42:40.373650
1804,1624,2023-04-05,fac40f37-aa29-480b-a7a5-d19c9e566c62,5,606,1,2025-07-23 23:42:40.374527
1805,3053,2024-12-28,22d7aace-520e-47ad-9a47-8b9c45217318,9,676,0,2025-07-23 23:42:40.375438
1806,3030,2022-12-26,fd640f0e-571d-4161-86d6-1defacf8beaf,12,799,1,2025-07-23 23:42:40.376266
1807,775,2022-06-30,be9c1f3c-68a1-4238-894e-1b6dec01282e,3,746,1,2025-07-23 23:42:40.377103
1808,3863,2022-11-03,5466d08c-6525-490b-abba-0061df48f3e7,5,441,1,2025-07-23 23:42:40.377942
1809,1633,2023-02-15,9fb64c40-f799-4aba-8d30-04ecd346a0e8,14,844,1,2025-07-23 23:42:40.378778
1810,232,2023-02-14,5a1ee6d8-d96f-4b3a-870c-bbec86598a4a,2,771,1,2025-07-23 23:42:40.379590
1811,2023,2024-01-30,27e4feb3-1463-4708-86f3-3c382f5646a4,13,743,0,2025-07-23 23:42:40.380488
1812,1221,2023-05-06,dcce510d-539e-4c45-b878-5169bdb93f02,6,170,0,2025-07-23 23:42:40.381380
1813,3704,2023-06-20,ea22f466-b424-490b-b790-5513103b1869,14,675,0,2025-07-23 23:42:40.382259
1814,922,2023-06-26,7e68b57d-1f94-40c8-9822-6c79dedb639b,2,521,1,2025-07-23 23:42:40.383088
1815,3831,2024-04-08,c37396e6-a161-4ead-b96c-cafd97e3c77f,6,753,0,2025-07-23 23:42:40.383935
1816,3727,2022-01-10,332a7be8-7c12-420e-8090-338f9f406d5d,11,162,0,2025-07-23 23:42:40.384772
1817,195,2022-10-10,b3eb13df-528c-4fe8-aecf-898be62dc25f,15,30,0,2025-07-23 23:42:40.385611
1818,3693,2023-11-09,8136f4c7-c668-4606-a7ad-1e69bd436656,9,556,1,2025-07-23 23:42:40.386485
1819,1787,2024-06-29,00dc70ed-6c9b-41b8-8873-c7822c48ac72,13,289,1,2025-07-23 23:42:40.387358
1820,4359,2024-04-14,2e5b541a-19d5-4713-9c34-3059e605e0a8,9,221,1,2025-07-23 23:42:40.388220
1821,4126,2024-05-21,5be189d8-b7d4-4259-b71b-0a5c26870a54,14,406,0,2025-07-23 23:42:40.389093
1822,1204,2023-02-02,ccbfe78d-a94d-4d73-8bd9-b930df451ec5,2,454,0,2025-07-23 23:42:40.389944
1823,950,2023-05-23,611a2c3e-283f-4d36-b2b9-8c3bf5b2440a,6,858,0,2025-07-23 23:42:40.390743
1824,16,2024-05-17,12776465-4bff-4069-a258-4d6ea06df4b2,1,336,0,2025-07-23 23:42:40.391552
1825,116,2022-05-08,23447253-d281-47ad-9c99-6bbd14ff409e,4,382,1,2025-07-23 23:42:40.392433
1826,8,2023-01-14,fb306cc3-ebef-495d-81e2-0ace805aecbb,2,707,0,2025-07-23 23:42:40.393280
1827,3491,2024-07-20,4f8c8a3d-e48e-49f0-a08f-f1de5e994e67,15,392,1,2025-07-23 23:42:40.394112
1828,4342,2022-08-11,11eb0489-6fa9-4762-bfa2-95441cad5747,3,714,0,2025-07-23 23:42:40.395036
1829,3310,2024-08-03,480ae1c1-8f3b-43ce-8cd8-398be34ccab6,15,145,0,2025-07-23 23:42:40.396430
1830,1359,2024-12-16,bd1358d6-a38a-4aa0-ab79-7053cb7c1b0c,13,381,1,2025-07-23 23:42:40.397540
1831,1092,2022-10-16,3ba46845-0875-4b0c-83ac-56dd0c798e4c,10,785,1,2025-07-23 23:42:40.398283
1832,3408,2023-04-12,07d5acae-2680-445f-a304-4b043aea31f8,4,188,1,2025-07-23 23:42:40.398921
1833,2923,2023-11-13,bb96a065-40e5-46eb-a0ac-e108c79b7d98,2,436,1,2025-07-23 23:42:40.399517
1834,1630,2022-05-12,682feb48-df3a-490a-9350-3f840421555d,10,862,0,2025-07-23 23:42:40.400203
1835,2849,2023-07-21,d3261478-a64f-4638-a6f5-20a74aa977b7,10,804,0,2025-07-23 23:42:40.400819
1836,3866,2024-04-03,dcd5b259-6899-478a-a17a-93deb6b1342c,14,866,0,2025-07-23 23:42:40.401412
1837,966,2024-02-14,1caf8f2f-57c7-4ebc-9bee-e485977dae96,14,269,1,2025-07-23 23:42:40.402056
1838,2593,2023-08-29,189cd1cf-10e9-4826-ad8b-be14b236ca6a,8,226,1,2025-07-23 23:42:40.402615
1839,3324,2024-09-23,efc185f3-6191-493f-ad72-34c0126a3667,15,372,0,2025-07-23 23:42:40.403276
1840,1542,2022-07-07,2688a2a2-af99-4d38-a368-44cbba06bcb5,8,88,0,2025-07-23 23:42:40.403904
1841,3037,2024-07-27,32f2be05-802d-42c1-a47a-8c580267044f,11,390,0,2025-07-23 23:42:40.404486
1842,4403,2022-12-03,a28aebb2-b421-42d9-9e44-9e03d77d62e4,15,509,0,2025-07-23 23:42:40.405071
1843,524,2022-01-13,e56e79cf-deb2-48eb-b9b4-d694f2b7b61c,6,511,0,2025-07-23 23:42:40.405598
1844,3290,2024-02-06,19960948-512b-4ea6-8776-691db12562c3,11,689,1,2025-07-23 23:42:40.406166
1845,1230,2024-03-10,f7eee6df-64d0-4a4f-8626-b2211170045c,4,94,0,2025-07-23 23:42:40.406692
1846,2722,2023-01-28,f262125f-78d9-49af-b2c7-799b62e569b1,8,455,0,2025-07-23 23:42:40.407259
1847,1879,2022-07-07,56082aa8-8793-4d56-8771-fe7fb5d926e5,14,750,0,2025-07-23 23:42:40.407845
1848,4294,2022-03-31,025c49b1-5659-4f58-8a66-6338da9a1b77,6,338,1,2025-07-23 23:42:40.408402
1849,3397,2023-01-30,b5ba692b-bc42-4e51-9e76-1351e1ba1823,3,195,1,2025-07-23 23:42:40.409024
1850,3764,2022-11-09,a8dbd126-9062-400c-80b4-c01f013d9ce8,15,637,0,2025-07-23 23:42:40.409573
1851,3885,2022-10-20,e8b40d67-004b-475c-9f4c-ffb386a28b05,5,714,1,2025-07-23 23:42:40.410192
1852,1105,2022-06-03,673839aa-85cb-4952-bd88-5f2ae8d64b11,6,289,0,2025-07-23 23:42:40.410751
1853,580,2022-05-09,555f41b8-d285-4ca1-b040-6174b1bd7cdc,14,744,1,2025-07-23 23:42:40.411360
1854,3758,2022-02-02,6fc08159-e4eb-4660-a00e-1ae73fa5cec5,12,784,1,2025-07-23 23:42:40.412008
1855,2693,2022-07-24,b54e8f07-183a-4b28-8818-674dadfa57ce,11,66,1,2025-07-23 23:42:40.412585
1856,4022,2022-04-07,79688b56-3efd-454a-9e4e-aee865b8735b,15,395,1,2025-07-23 23:42:40.413197
1857,485,2022-05-11,09964d22-74ee-4498-9f8e-0b71fe4118ee,5,676,0,2025-07-23 23:42:40.413806
1858,4760,2022-02-28,0189cb7f-1e10-4e31-94f6-15e2e1bc6ef3,6,676,1,2025-07-23 23:42:40.414396
1859,4416,2023-12-15,72a7ba03-a341-446a-844f-f3ca7c6f398f,9,667,0,2025-07-23 23:42:40.414995
1860,157,2022-11-09,7162643f-85b1-4be0-80c1-f008d54cb27a,13,809,1,2025-07-23 23:42:40.415547
1861,4238,2022-05-22,a7d4cfca-9ae1-4c8f-9855-6f76e782e824,15,568,0,2025-07-23 23:42:40.416142
1862,3965,2024-04-08,ef6ddf60-359c-4206-a704-f13507f7e61c,8,818,1,2025-07-23 23:42:40.416696
1863,3691,2022-07-29,2fc5b281-9d08-479a-bc22-638a85308d79,4,587,0,2025-07-23 23:42:40.417286
1864,4149,2022-11-17,2d5a87b4-6182-4e63-9aec-2e2ce20e834a,11,449,1,2025-07-23 23:42:40.417886
1865,3488,2024-11-22,f44a710b-caa4-482a-a211-c3570ba01abe,2,251,1,2025-07-23 23:42:40.418445
1866,3405,2022-03-22,e1d9d738-bf3b-40a7-a356-4f67a1039357,14,469,1,2025-07-23 23:42:40.419039
1867,1707,2022-10-19,3bd61ccb-b8f9-4bd5-a583-046824d180c7,2,425,0,2025-07-23 23:42:40.419591
1868,1612,2022-09-19,f4470c97-800f-4e8f-bb37-f5be187b869d,11,653,0,2025-07-23 23:42:40.420180
1869,4337,2022-12-25,10354d2e-da13-468d-a7e5-834652df4a9c,9,250,0,2025-07-23 23:42:40.420738
1870,2401,2024-08-18,1126adcd-c772-4d81-853a-2c60f048f67f,15,307,1,2025-07-23 23:42:40.421324
1871,1152,2024-09-22,4da34075-9615-4a53-be00-5c27a2489b31,1,214,0,2025-07-23 23:42:40.421903
1872,4894,2024-06-03,3335c64e-673f-42ee-ba90-f0904a1d57cf,4,305,0,2025-07-23 23:42:40.422453
1873,2360,2024-12-02,e6c37bc2-1024-4178-9413-2c7d036a5a4d,9,148,0,2025-07-23 23:42:40.423096
1874,2992,2023-06-11,e24d34bf-6139-4595-89d3-a5fa223cee85,8,781,1,2025-07-23 23:42:40.423671
1875,3108,2024-02-19,c8185559-95ce-442b-8ab4-2adc0a42fff2,7,288,1,2025-07-23 23:42:40.424267
1876,4079,2024-07-21,2ec5d538-56ce-4d0e-9218-16a7482f5861,15,348,0,2025-07-23 23:42:40.424846
1877,2704,2022-04-03,c55936e3-af19-4159-acc8-336008579ba1,5,832,0,2025-07-23 23:42:40.425397
1878,421,2023-11-17,7166fe3f-dd88-4ee0-af02-1bf240c3a013,9,537,0,2025-07-23 23:42:40.425981
1879,4576,2024-07-14,785e4fb3-9d23-4739-a165-7e74987c3f2b,6,439,1,2025-07-23 23:42:40.426609
1880,2103,2024-08-22,2e53e3b5-44ff-4c74-bbf4-b330dda9c999,8,376,1,2025-07-23 23:42:40.427318
1881,2839,2024-11-01,3f873100-b2c0-4bfe-abf8-c5689482ff91,13,509,1,2025-07-23 23:42:40.428064
1882,1568,2024-05-23,2944489c-19c9-4453-8175-73f435487fe1,2,234,1,2025-07-23 23:42:40.428654
1883,2568,2023-07-23,c50eb81d-514f-42fb-a1df-38d6c1fd2c05,7,639,1,2025-07-23 23:42:40.429250
1884,269,2024-09-21,0e256a15-cfff-4848-8a8c-3618c400661f,13,662,1,2025-07-23 23:42:40.429829
1885,3547,2022-09-21,f2211933-d09d-4aab-9320-80b013cf3c82,15,626,1,2025-07-23 23:42:40.430397
1886,3613,2022-07-01,0bcf2e8f-e7ee-41a6-ad9f-23505615c7bc,14,794,0,2025-07-23 23:42:40.430983
1887,4106,2023-02-16,fd795477-de0d-44a3-9086-8e29c05b0ef0,14,643,0,2025-07-23 23:42:40.431557
1888,917,2023-02-26,3af8aad0-e091-40ce-8849-5bb894aeadfd,2,223,0,2025-07-23 23:42:40.432142
1889,4577,2022-06-29,3d8ed378-3189-47d7-89a8-c27fe09f8082,5,728,0,2025-07-23 23:42:40.432683
1890,4520,2022-11-18,5f842256-c5fe-479c-9bba-47e599ef487f,15,129,0,2025-07-23 23:42:40.433276
1891,2131,2023-01-03,72f43b00-a574-4479-af55-bfc339f032ab,15,665,0,2025-07-23 23:42:40.433860
1892,200,2024-12-09,714d7faa-7c0c-41bd-a283-8650f63fe778,11,646,0,2025-07-23 23:42:40.434429
1893,1462,2023-09-29,f81cfed9-7daf-4f20-a395-1c35ae47cc98,3,71,1,2025-07-23 23:42:40.435019
1894,3244,2024-01-19,6643e172-b622-487e-89fd-900abfa3bde8,14,110,0,2025-07-23 23:42:40.435562
1895,441,2024-09-13,b6cb2ca5-702f-4b3b-b535-708826cfea1b,1,372,1,2025-07-23 23:42:40.436157
1896,4799,2024-10-14,de3aa151-a4d9-4a75-9bd8-31af959dd42c,2,659,0,2025-07-23 23:42:40.436727
1897,2458,2022-11-26,fcaccae8-f3b0-4b25-9d90-02d86466d8bd,7,554,1,2025-07-23 23:42:40.437402
1898,3091,2023-07-14,d5553e6c-b054-4972-9c6e-79e12cc01e87,8,84,0,2025-07-23 23:42:40.438008
1899,752,2024-07-13,ab5685e0-0533-48ac-a1e5-259ac947e12a,13,742,0,2025-07-23 23:42:40.438571
1900,1844,2023-02-13,6f7dde40-6c09-4f88-a017-0aa42d066085,14,827,0,2025-07-23 23:42:40.439163
1901,844,2023-06-24,1d2de496-7dab-42b5-bc04-07bc712bf48d,6,207,1,2025-07-23 23:42:40.439706
1902,1175,2023-01-09,c0f5b608-e188-48f3-841c-1890782efcd1,15,736,1,2025-07-23 23:42:40.440302
1903,293,2022-06-29,0faede6a-35ae-45cc-b722-9801dc893956,5,50,0,2025-07-23 23:42:40.440895
1904,4683,2023-04-02,efa2c8f1-7bb5-4d22-9a91-66d7fba61f45,14,763,1,2025-07-23 23:42:40.441444
1905,420,2023-04-26,b36d2d7a-f34d-40f7-bd51-1a7d32813c42,12,854,0,2025-07-23 23:42:40.442028
1906,2545,2022-05-21,8f7eeac2-bbe0-48c2-8c35-867f70af624b,15,154,1,2025-07-23 23:42:40.442568
1907,41,2023-06-29,20fb6930-bd6a-41d9-8348-692c74c6f700,13,687,0,2025-07-23 23:42:40.443151
1908,1388,2023-09-03,142124be-aece-44fa-9be7-ebf1afacbc97,3,632,1,2025-07-23 23:42:40.443708
1909,1900,2024-06-17,5384da09-c031-4c74-987b-a8aaf46be030,11,31,1,2025-07-23 23:42:40.444312
1910,4732,2023-11-06,4534fd3c-f1c2-4864-a9ce-10ee4b2d0eac,15,588,1,2025-07-23 23:42:40.444892
1911,2080,2023-07-31,ff61fa49-722b-49b7-ab50-fa7f338012e5,1,290,0,2025-07-23 23:42:40.445467
1912,2928,2024-04-30,2c2cb4a6-bc41-4e81-9df6-b28b09e5b8dc,3,453,0,2025-07-23 23:42:40.446064
1913,1479,2024-05-09,47c5d87e-da15-456e-a249-aecaa1805deb,14,199,0,2025-07-23 23:42:40.446615
1914,3870,2023-01-10,db0fe0fb-a66e-4e09-b73b-8ef40981cdbc,11,720,0,2025-07-23 23:42:40.447201
1915,586,2023-12-22,45a13ad6-0b5c-47d3-a519-fcc5b9da370e,2,417,0,2025-07-23 23:42:40.447752
1916,4997,2024-02-28,4c393414-fd78-44ff-bfd0-f33ab0b94446,11,435,0,2025-07-23 23:42:40.448348
1917,1697,2022-05-29,c46b8d63-7e2c-451a-b2cb-a4af216ca304,9,750,1,2025-07-23 23:42:40.448958
1918,129,2024-05-01,d8422157-089d-4a53-afbc-506d5a9bc7fb,1,771,0,2025-07-23 23:42:40.449503
1919,1249,2023-10-04,a3693b6e-15fe-4b60-b8c2-ae6787a48ec8,10,201,1,2025-07-23 23:42:40.450088
1920,1576,2022-09-06,83a6f1eb-4dff-44f8-973f-31be3b200da5,11,174,1,2025-07-23 23:42:40.450627
1921,954,2023-11-14,f28bed71-26e0-44ce-8335-019fb84253ab,12,704,1,2025-07-23 23:42:40.451221
1922,1098,2023-08-15,611b1b7f-ec5f-42c0-8b84-f83b026bba13,11,312,1,2025-07-23 23:42:40.451797
1923,1481,2024-05-08,753f95a9-2e9d-425b-b5c1-eb4554f1b52e,3,280,0,2025-07-23 23:42:40.452351
1924,4165,2022-02-28,62033720-9edf-4f3c-b424-ac5d196ee052,3,796,0,2025-07-23 23:42:40.453035
1925,4468,2024-10-31,e617003e-d2bd-422a-965b-ee7ae681cc49,6,898,1,2025-07-23 23:42:40.453634
1926,1464,2022-04-18,5a996773-fcf5-4e8c-b982-0d972a45e83c,14,31,0,2025-07-23 23:42:40.454227
1927,3915,2022-02-18,2a1feb4e-37c8-4e4e-902f-a8e2745cea20,1,192,0,2025-07-23 23:42:40.454813
1928,1242,2022-11-16,665326c8-f1f0-4794-8793-a9f388bb14fa,9,257,1,2025-07-23 23:42:40.455398
1929,529,2023-09-08,84c22e10-8017-4b00-9391-3708d744e591,11,530,0,2025-07-23 23:42:40.456039
1930,4964,2022-08-27,4757e3f6-78b2-426a-b8e5-b81ed3a06854,10,882,1,2025-07-23 23:42:40.456596
1931,1336,2022-04-26,4629921d-28c6-4b15-8d4b-1588b7a7744d,13,813,1,2025-07-23 23:42:40.457196
1932,586,2023-05-24,b6de8bef-4cd5-47b0-ac79-85a8507604aa,5,176,0,2025-07-23 23:42:40.457751
1933,11,2023-10-18,85ac4d99-552d-41da-aa98-bbbb9e2dbd3b,4,718,1,2025-07-23 23:42:40.458342
1934,3046,2024-05-13,1999686a-b38d-4593-9243-afff4fd623a7,1,752,1,2025-07-23 23:42:40.459029
1935,368,2023-08-08,8560db62-68e8-498e-aa20-eab2ae134527,13,123,1,2025-07-23 23:42:40.459641
1936,4734,2024-01-24,8b570878-9ef5-4f90-98f5-c8519aafc8a4,13,461,1,2025-07-23 23:42:40.460244
1937,436,2023-07-12,bf6dc809-3084-47dd-9d93-07dc1a7e28ca,3,366,0,2025-07-23 23:42:40.460891
1938,4648,2022-12-13,2d95737f-2747-45ce-a1a7-e99edc06cf99,2,128,0,2025-07-23 23:42:40.461474
1939,1885,2024-07-21,2b8a7873-2949-45e8-b77b-eb27713b4be4,3,588,0,2025-07-23 23:42:40.462067
1940,3607,2024-06-28,e5eb2a3a-4f6a-4f30-b7c3-75937d84dd63,6,117,1,2025-07-23 23:42:40.462612
1941,3347,2023-09-02,b3375ef9-c2e0-45e1-952e-22b8549e821c,8,238,0,2025-07-23 23:42:40.463200
1942,3959,2023-05-04,b65ff28f-fe09-425d-b55a-cebcc9d08d04,10,513,0,2025-07-23 23:42:40.463786
1943,1386,2024-08-16,8c92e44e-7e94-4e2a-b325-030a67803df2,15,60,1,2025-07-23 23:42:40.464347
1944,2773,2024-04-12,f662dce0-b9f1-40f5-8749-312d7ecadbfc,7,68,0,2025-07-23 23:42:40.464944
1945,1728,2024-03-02,52aa4cd9-5195-4675-9af3-47c56cb148ed,2,500,1,2025-07-23 23:42:40.465505
1946,806,2024-08-29,20e95493-34fb-4962-82d0-62f3b35d642e,11,807,0,2025-07-23 23:42:40.466091
1947,3865,2022-10-25,61867720-08b8-46fa-bcac-0df36074ee48,5,275,0,2025-07-23 23:42:40.466635
1948,1961,2024-08-03,60fc195d-aa63-49d4-99ba-124ce51c58df,7,465,0,2025-07-23 23:42:40.467220
1949,4083,2024-10-01,0bb4e170-6c32-48b9-9402-d02da89f56aa,1,276,0,2025-07-23 23:42:40.467789
1950,390,2023-12-08,24e40f27-facc-41d5-8403-de2abbcf037a,15,356,0,2025-07-23 23:42:40.468351
1951,4346,2023-04-02,fcd46965-ce4e-45d7-8abc-9dc418f07c2d,6,109,0,2025-07-23 23:42:40.469463
1952,1939,2023-06-27,12022453-646e-47a7-aa46-91530866ac50,9,131,0,2025-07-23 23:42:40.470071
1953,142,2022-06-03,f24c9bdb-dbfe-4dfa-a3f2-6c1e4c29a67d,3,80,0,2025-07-23 23:42:40.470621
1954,4033,2023-01-05,33c05326-8d4d-42d6-9d4f-54aa352f1774,4,780,0,2025-07-23 23:42:40.471211
1955,3867,2022-11-05,9a0dd648-e082-4b76-af0e-c1ffe9fc08f2,4,896,1,2025-07-23 23:42:40.471781
1956,2224,2022-06-25,84c26d8e-0603-42c3-a016-a25186e2ecc2,15,594,0,2025-07-23 23:42:40.472345
1957,99,2022-09-03,b0854ac4-60c5-4765-ab14-b171463c6820,8,290,0,2025-07-23 23:42:40.473180
1958,2097,2024-05-25,b5b47866-c251-454d-aabc-a319d265b6fd,3,531,0,2025-07-23 23:42:40.473949
1959,1214,2024-06-01,d571395c-26f5-4e8e-b368-ef3b92b1f57b,13,623,0,2025-07-23 23:42:40.474533
1960,3469,2024-01-17,fc309c9d-6e5d-4f09-a224-d04fb45c6bb7,14,693,1,2025-07-23 23:42:40.475158
1961,1671,2022-04-22,ebaef8df-f6b8-4671-ab2b-b4d149c5232d,11,776,1,2025-07-23 23:42:40.475710
1962,51,2024-10-13,342029e6-386c-412a-bdf9-faa3cb905d5b,6,285,1,2025-07-23 23:42:40.476304
1963,3814,2022-07-17,ec16401a-80cd-41ef-bba9-a33d1c322b0e,15,294,1,2025-07-23 23:42:40.476913
1964,3279,2022-08-18,bcd1c51c-9601-4458-a7b5-4a3263911e53,2,797,1,2025-07-23 23:42:40.477464
1965,3287,2023-06-16,c3f1ff16-d42c-4ec9-8c1f-c95b87b29669,14,633,0,2025-07-23 23:42:40.478049
1966,53,2023-05-02,e989d10c-809a-48d3-8680-a3b98fc50748,12,677,0,2025-07-23 23:42:40.478589
1967,2864,2022-08-27,ee15b588-8402-45e9-8d88-725b2358f569,7,868,1,2025-07-23 23:42:40.479175
1968,2263,2022-06-08,d3ac908b-2aef-42a1-9fc5-58d6e258772c,5,608,1,2025-07-23 23:42:40.479715
1969,4464,2022-07-22,54dab439-1e60-4d3e-b021-6edf1d7f8c2e,1,667,1,2025-07-23 23:42:40.480371
1970,447,2024-08-23,0f0f958d-42d9-4c01-bd8f-a5a653c0cb23,8,382,0,2025-07-23 23:42:40.480953
1971,2592,2022-01-27,71156653-1925-44bf-977c-ec7e1a2b023b,12,521,0,2025-07-23 23:42:40.481497
1972,2500,2024-11-20,823de06c-4c96-4363-b595-e38e436dafcc,13,359,1,2025-07-23 23:42:40.482084
1973,4731,2022-06-26,09485e64-681e-4c44-a9a7-216cc1a6c5c5,15,834,0,2025-07-23 23:42:40.482626
1974,3977,2023-12-27,58f28406-bc72-4e5f-b0ed-2de1047289cb,13,558,0,2025-07-23 23:42:40.483350
1975,4146,2023-12-16,2947f398-bb0e-4e08-947e-870a3c2d7871,11,190,1,2025-07-23 23:42:40.483956
1976,4928,2024-02-27,14f0bb81-83ef-436f-84fb-8f3e48bddc5c,5,715,0,2025-07-23 23:42:40.484571
1977,799,2024-12-31,64a56094-dd25-4672-be49-fbfb97abde2d,5,171,1,2025-07-23 23:42:40.485160
1978,1878,2022-05-28,d59a31a2-1ab0-4446-a94f-b9ae4c895f78,11,73,1,2025-07-23 23:42:40.485705
1979,1816,2022-11-28,0855c066-1489-420e-a8ca-61996e68bba5,2,82,0,2025-07-23 23:42:40.486494
1980,3665,2023-04-04,e3e226f0-015d-42d6-bc18-e8ddd992e73b,6,670,1,2025-07-23 23:42:40.487093
1981,3386,2024-06-07,eb77e617-2de2-4fa3-bed4-ae66a558e950,1,242,1,2025-07-23 23:42:40.487639
1982,427,2023-09-21,64014e37-b17c-47cb-b555-0f06c3348d6f,1,852,0,2025-07-23 23:42:40.488241
1983,3467,2024-09-28,c5477ecd-1d1d-4697-8c44-13eb21ef60e1,4,627,1,2025-07-23 23:42:40.488871
1984,452,2024-08-18,249a26bf-caeb-4688-bc7e-30f68ded9a12,14,628,1,2025-07-23 23:42:40.489576
1985,4551,2023-09-04,e47acfd2-f858-448e-b838-834400025785,7,201,1,2025-07-23 23:42:40.490170
1986,2896,2023-05-06,0c8b59fc-53f5-42b7-ad3f-d3c106234740,13,136,1,2025-07-23 23:42:40.490691
1987,2619,2023-03-10,e2e0d03b-b8ef-43b0-a37e-8b44627e18d3,11,322,0,2025-07-23 23:42:40.491240
1988,2516,2023-10-16,2251d1d9-a3ea-4183-ab36-8bbefd1cb1b3,1,798,1,2025-07-23 23:42:40.491879
1989,1191,2022-01-29,51300936-1944-4c95-b074-6557b23349ae,7,483,1,2025-07-23 23:42:40.492438
1990,487,2022-05-08,d0ba4bc2-c924-46b2-8b8f-1acc4a723abb,9,190,1,2025-07-23 23:42:40.492999
1991,4942,2024-02-08,806ec7b8-2235-48cc-83fe-5b27867563e0,12,224,0,2025-07-23 23:42:40.493524
1992,4129,2024-04-24,8672f913-bd00-4665-9fad-e7bd620bcd91,10,368,1,2025-07-23 23:42:40.494097
1993,3841,2024-12-02,fc65141e-33ff-4196-8aae-6758170fc509,12,721,1,2025-07-23 23:42:40.494615
1994,667,2023-04-10,997a0bf1-749b-4ec1-907f-485da2bf3080,1,598,1,2025-07-23 23:42:40.495185
1995,3252,2022-11-10,fb338b37-41d5-437d-ade1-173d5563f65e,6,40,0,2025-07-23 23:42:40.495721
1996,392,2022-06-05,9b87c5ec-fe30-4f40-8a48-17d0eb4095b7,1,464,1,2025-07-23 23:42:40.496548
1997,2960,2024-01-14,b871d784-720d-45b5-a546-8e1cb8aebd60,11,110,1,2025-07-23 23:42:40.497365
1998,3262,2023-01-04,0b482e77-f672-45c1-a4ee-560a88759dc8,12,246,0,2025-07-23 23:42:40.498196
1999,306,2023-11-09,49df903c-b0b0-41f2-bd87-af0ea49a27e3,6,791,0,2025-07-23 23:42:40.499029
2000,894,2022-12-30,f14cd6fd-9cea-4ad2-850f-08c996c66202,8,450,0,2025-07-23 23:42:40.499765
2001,4875,2022-05-28,aec1d056-5d16-4583-9532-86d2f311c2b4,14,119,1,2025-07-23 23:42:40.500577
2002,4802,2023-06-18,dfba0ad7-e888-40a4-a4b3-e8bd34fba5b7,6,69,0,2025-07-23 23:42:40.501408
2003,4924,2023-12-03,344b9163-f5bd-4810-b2e6-0860e1ef9cbf,10,204,1,2025-07-23 23:42:40.502210
2004,682,2022-11-29,84d93b54-3966-4dae-8dc6-526945648cc1,4,344,0,2025-07-23 23:42:40.503030
2005,2016,2022-04-01,e3883310-bd77-420c-b5e2-8d932502e648,8,887,1,2025-07-23 23:42:40.503823
2006,3990,2024-01-24,b864e274-856c-45a6-86e0-27af8be1a73a,3,702,1,2025-07-23 23:42:40.504877
2007,760,2024-09-16,a6d1cabc-7d15-494d-86bb-5bdab5913346,2,223,0,2025-07-23 23:42:40.505649
2008,1908,2024-12-11,39acf2fc-8ca0-42cb-8046-19b0221a86de,15,599,0,2025-07-23 23:42:40.506435
2009,389,2022-01-01,c0f8fd3d-0453-42e0-90cc-3c1e4bb483be,2,723,0,2025-07-23 23:42:40.507269
