shipment_key,sales_key,warehouse_key,shipment_date,delivery_date,delay_days,shipping_cost,created_at
1859,518,16,2024-07-14,2024-07-16,2,8.26,2025-07-23 23:42:43.792791
1860,3392,8,2022-01-02,2022-01-03,1,24.39,2025-07-23 23:42:43.794047
1861,4046,12,2023-06-15,2023-06-18,3,8.18,2025-07-23 23:42:43.795255
1862,4948,11,2023-07-09,2023-07-14,5,14.66,2025-07-23 23:42:43.796494
1863,1909,12,2024-04-14,2024-04-18,4,16.67,2025-07-23 23:42:43.797740
1864,1021,8,2023-10-20,2023-10-24,4,49.51,2025-07-23 23:42:43.799012
1865,4653,13,2022-08-05,2022-08-10,5,19.9,2025-07-23 23:42:43.800326
1866,520,17,2023-02-26,2023-02-26,0,28.96,2025-07-23 23:42:43.801503
1867,4706,6,2024-02-08,2024-02-10,2,38.53,2025-07-23 23:42:43.802703
1868,2643,18,2024-02-28,2024-03-02,3,37.69,2025-07-23 23:42:43.804018
1869,4596,8,2024-06-24,2024-06-27,3,35.16,2025-07-23 23:42:43.805271
1870,3095,12,2024-03-02,2024-03-05,3,7.57,2025-07-23 23:42:43.806488
1871,3673,14,2024-05-02,2024-05-07,5,49.79,2025-07-23 23:42:43.807722
1872,702,15,2023-11-18,2023-11-21,3,23.06,2025-07-23 23:42:43.809131
1873,904,4,2022-01-04,2022-01-07,3,41.66,2025-07-23 23:42:43.810382
1874,3548,7,2022-08-09,2022-08-11,2,38.69,2025-07-23 23:42:43.811782
1875,2621,2,2023-04-25,2023-04-27,2,18.93,2025-07-23 23:42:43.813286
1876,4115,10,2024-05-04,2024-05-07,3,22.13,2025-07-23 23:42:43.814753
1877,1396,18,2022-08-05,2022-08-09,4,17.22,2025-07-23 23:42:43.816259
1878,4896,1,2024-07-17,2024-07-21,4,19.82,2025-07-23 23:42:43.817721
1879,1329,6,2022-10-14,2022-10-14,0,20.81,2025-07-23 23:42:43.819214
1880,917,3,2023-12-31,2024-01-03,3,10.78,2025-07-23 23:42:43.820660
1881,1964,12,2024-09-07,2024-09-08,1,46.3,2025-07-23 23:42:43.822143
1882,4292,13,2022-10-25,2022-10-26,1,25.54,2025-07-23 23:42:43.823664
1883,1657,9,2023-06-26,2023-06-30,4,25.7,2025-07-23 23:42:43.825098
1884,2899,13,2023-05-10,2023-05-10,0,8.2,2025-07-23 23:42:43.826519
1885,4758,12,2022-10-20,2022-10-23,3,27.88,2025-07-23 23:42:43.828068
1886,666,16,2022-05-30,2022-06-04,5,26.88,2025-07-23 23:42:43.829965
1887,4529,6,2023-09-02,2023-09-03,1,7.59,2025-07-23 23:42:43.831923
1888,4119,11,2023-03-02,2023-03-05,3,11.4,2025-07-23 23:42:43.833716
1889,2416,12,2024-02-08,2024-02-13,5,43.79,2025-07-23 23:42:43.835254
1890,4224,5,2024-09-03,2024-09-08,5,29.81,2025-07-23 23:42:43.836725
1891,2341,7,2023-09-14,2023-09-19,5,22.54,2025-07-23 23:42:43.838275
1892,537,1,2022-08-28,2022-08-30,2,43.06,2025-07-23 23:42:43.839899
1893,3361,1,2023-07-13,2023-07-16,3,26.28,2025-07-23 23:42:43.841478
1894,1612,3,2023-04-13,2023-04-15,2,29.8,2025-07-23 23:42:43.842994
1895,1685,1,2024-10-12,2024-10-13,1,14.66,2025-07-23 23:42:43.844495
1896,294,20,2024-12-14,2024-12-14,0,18.7,2025-07-23 23:42:43.846047
1897,3357,20,2024-04-20,2024-04-25,5,6.58,2025-07-23 23:42:43.847515
1898,4611,4,2024-03-08,2024-03-09,1,28.07,2025-07-23 23:42:43.849064
1899,3535,17,2023-03-13,2023-03-14,1,23.33,2025-07-23 23:42:43.850544
1900,459,19,2024-02-12,2024-02-17,5,6.72,2025-07-23 23:42:43.852057
1901,4582,1,2024-04-23,2024-04-27,4,20.59,2025-07-23 23:42:43.853550
1902,2045,18,2023-01-31,2023-02-02,2,40.3,2025-07-23 23:42:43.855052
1903,4982,10,2022-04-03,2022-04-05,2,26.14,2025-07-23 23:42:43.856518
1904,4075,6,2022-05-12,2022-05-15,3,44.17,2025-07-23 23:42:43.858023
1905,3247,9,2024-09-27,2024-09-27,0,7.47,2025-07-23 23:42:43.859507
1906,3428,19,2022-08-22,2022-08-24,2,46.39,2025-07-23 23:42:43.861039
1907,1439,1,2024-07-31,2024-08-04,4,46.27,2025-07-23 23:42:43.862528
1908,656,3,2023-04-15,2023-04-15,0,38.37,2025-07-23 23:42:43.864043
1909,4616,20,2024-08-16,2024-08-16,0,42.13,2025-07-23 23:42:43.865511
1910,3691,12,2023-07-23,2023-07-25,2,19.03,2025-07-23 23:42:43.867032
1911,2352,18,2024-05-31,2024-06-04,4,33.16,2025-07-23 23:42:43.868506
1912,3178,6,2024-01-13,2024-01-15,2,13.13,2025-07-23 23:42:43.870558
1913,3533,14,2023-12-20,2023-12-23,3,45.55,2025-07-23 23:42:43.872065
1914,1681,14,2023-02-05,2023-02-06,1,21.47,2025-07-23 23:42:43.873557
1915,4122,4,2023-05-04,2023-05-04,0,46.62,2025-07-23 23:42:43.875049
1916,3345,8,2022-04-17,2022-04-17,0,40.15,2025-07-23 23:42:43.876505
1917,2531,12,2022-02-17,2022-02-19,2,30.39,2025-07-23 23:42:43.878051
1918,2163,17,2022-02-13,2022-02-17,4,38.58,2025-07-23 23:42:43.879608
1919,2085,11,2023-09-02,2023-09-02,0,8.22,2025-07-23 23:42:43.881141
1920,2753,7,2022-03-10,2022-03-14,4,13.37,2025-07-23 23:42:43.882623
1921,1581,11,2023-06-04,2023-06-06,2,10.0,2025-07-23 23:42:43.884147
1922,4152,9,2024-12-11,2024-12-15,4,9.41,2025-07-23 23:42:43.885664
1923,2079,3,2022-12-11,2022-12-14,3,32.67,2025-07-23 23:42:43.887191
1924,522,16,2024-11-25,2024-11-30,5,5.4,2025-07-23 23:42:43.888694
1925,277,16,2024-06-15,2024-06-16,1,43.07,2025-07-23 23:42:43.890216
1926,831,17,2024-12-04,2024-12-08,4,40.29,2025-07-23 23:42:43.891700
1927,3491,6,2022-08-27,2022-08-27,0,8.81,2025-07-23 23:42:43.893209
1928,3335,15,2023-08-20,2023-08-23,3,8.49,2025-07-23 23:42:43.894690
1929,200,16,2023-05-28,2023-05-29,1,22.7,2025-07-23 23:42:43.896182
1930,4596,12,2024-06-26,2024-06-26,0,22.44,2025-07-23 23:42:43.897724
1931,4293,8,2024-09-13,2024-09-13,0,35.76,2025-07-23 23:42:43.899252
1932,838,14,2024-05-28,2024-05-30,2,48.6,2025-07-23 23:42:43.900726
1933,4072,10,2024-09-12,2024-09-15,3,17.75,2025-07-23 23:42:43.902321
1934,4648,8,2023-01-19,2023-01-23,4,31.28,2025-07-23 23:42:43.904046
1935,2472,6,2023-10-13,2023-10-18,5,29.81,2025-07-23 23:42:43.905664
1936,3610,3,2024-05-20,2024-05-21,1,21.11,2025-07-23 23:42:43.907315
1937,921,18,2023-09-30,2023-10-02,2,12.62,2025-07-23 23:42:43.908947
1938,10,18,2022-08-12,2022-08-13,1,26.1,2025-07-23 23:42:43.910831
1939,4807,3,2022-10-20,2022-10-24,4,42.1,2025-07-23 23:42:43.912518
1940,3479,1,2022-11-21,2022-11-21,0,13.44,2025-07-23 23:42:43.914278
1941,547,13,2023-05-14,2023-05-15,1,16.57,2025-07-23 23:42:43.916027
1942,3019,17,2023-10-22,2023-10-22,0,15.51,2025-07-23 23:42:43.917677
1943,3463,2,2023-03-30,2023-04-04,5,10.74,2025-07-23 23:42:43.919423
1944,4425,9,2024-12-19,2024-12-19,0,39.77,2025-07-23 23:42:43.921144
1945,4826,20,2022-11-13,2022-11-16,3,5.88,2025-07-23 23:42:43.922810
1946,1669,20,2022-10-03,2022-10-08,5,31.74,2025-07-23 23:42:43.924614
1947,4401,10,2023-09-25,2023-09-25,0,22.87,2025-07-23 23:42:43.926305
1948,4325,1,2024-11-16,2024-11-20,4,34.71,2025-07-23 23:42:43.928087
1949,1945,7,2023-07-31,2023-08-04,4,26.82,2025-07-23 23:42:43.929839
1950,2335,16,2023-06-28,2023-07-02,4,6.19,2025-07-23 23:42:43.931567
1951,3351,11,2023-03-08,2023-03-08,0,21.36,2025-07-23 23:42:43.934210
1952,4680,13,2024-01-17,2024-01-19,2,36.14,2025-07-23 23:42:43.935678
1953,3142,8,2024-08-08,2024-08-10,2,7.19,2025-07-23 23:42:43.937166
1954,2979,3,2024-09-09,2024-09-12,3,9.03,2025-07-23 23:42:43.938684
1955,2453,20,2022-07-28,2022-08-01,4,48.18,2025-07-23 23:42:43.940240
1956,599,1,2024-02-23,2024-02-23,0,10.88,2025-07-23 23:42:43.941730
1957,1571,18,2024-08-02,2024-08-05,3,15.76,2025-07-23 23:42:43.943274
1958,1779,11,2022-01-22,2022-01-27,5,9.38,2025-07-23 23:42:43.944811
1959,3444,20,2023-05-14,2023-05-16,2,49.4,2025-07-23 23:42:43.946330
1960,4001,16,2023-07-07,2023-07-08,1,47.82,2025-07-23 23:42:43.947804
1961,2328,12,2022-05-27,2022-06-01,5,42.08,2025-07-23 23:42:43.949334
1962,3436,20,2023-05-21,2023-05-26,5,30.95,2025-07-23 23:42:43.950820
1963,2142,4,2022-01-29,2022-01-31,2,46.68,2025-07-23 23:42:43.952310
1964,825,5,2024-09-11,2024-09-14,3,47.29,2025-07-23 23:42:43.953797
1965,3365,1,2023-11-28,2023-12-03,5,49.91,2025-07-23 23:42:43.955313
1966,1207,2,2022-12-31,2023-01-02,2,20.1,2025-07-23 23:42:43.956802
1967,2122,1,2024-11-21,2024-11-26,5,45.69,2025-07-23 23:42:43.958275
1968,3062,11,2022-03-23,2022-03-27,4,34.7,2025-07-23 23:42:43.959829
1969,2159,14,2024-12-31,2025-01-01,1,33.24,2025-07-23 23:42:43.961306
1970,939,18,2022-02-10,2022-02-15,5,24.47,2025-07-23 23:42:43.962846
1971,1530,12,2024-06-12,2024-06-13,1,25.6,2025-07-23 23:42:43.964362
1972,200,1,2023-05-27,2023-06-01,5,8.8,2025-07-23 23:42:43.965852
1973,3447,7,2024-03-18,2024-03-21,3,23.92,2025-07-23 23:42:43.967356
1974,3912,18,2023-09-14,2023-09-14,0,45.7,2025-07-23 23:42:43.969338
1975,1551,15,2024-08-19,2024-08-21,2,41.57,2025-07-23 23:42:43.970835
1976,4887,20,2024-03-04,2024-03-05,1,23.93,2025-07-23 23:42:43.972322
1977,1253,3,2023-04-30,2023-05-04,4,47.24,2025-07-23 23:42:43.973820
1978,4829,2,2023-05-25,2023-05-25,0,45.82,2025-07-23 23:42:43.975298
1979,3556,9,2022-08-04,2022-08-06,2,32.8,2025-07-23 23:42:43.976815
1980,426,7,2023-01-27,2023-02-01,5,24.28,2025-07-23 23:42:43.978518
1981,2229,11,2024-11-15,2024-11-16,1,34.69,2025-07-23 23:42:43.980055
1982,867,17,2022-11-05,2022-11-08,3,12.77,2025-07-23 23:42:43.981462
1983,1115,12,2023-08-23,2023-08-24,1,10.58,2025-07-23 23:42:43.982889
1984,85,7,2024-10-30,2024-11-02,3,28.62,2025-07-23 23:42:43.984324
1985,284,17,2022-10-17,2022-10-18,1,46.97,2025-07-23 23:42:43.985717
1986,2073,13,2024-07-22,2024-07-22,0,30.9,2025-07-23 23:42:43.987107
1987,4681,2,2023-05-09,2023-05-12,3,7.5,2025-07-23 23:42:43.988506
1988,1328,3,2022-08-12,2022-08-17,5,45.26,2025-07-23 23:42:43.989929
1989,3241,6,2023-05-03,2023-05-06,3,27.3,2025-07-23 23:42:43.991345
1990,2489,11,2023-08-02,2023-08-06,4,34.62,2025-07-23 23:42:43.992814
1991,3071,15,2024-02-04,2024-02-09,5,34.11,2025-07-23 23:42:43.994187
1992,812,15,2024-12-25,2024-12-28,3,33.55,2025-07-23 23:42:43.995571
1993,671,12,2024-04-30,2024-04-30,0,16.57,2025-07-23 23:42:43.996938
1994,502,2,2024-04-01,2024-04-02,1,48.33,2025-07-23 23:42:43.998326
1995,3574,4,2023-09-26,2023-09-30,4,23.64,2025-07-23 23:42:43.999688
1996,1259,16,2023-07-09,2023-07-13,4,31.14,2025-07-23 23:42:44.001287
1997,3713,3,2024-01-31,2024-02-03,3,11.16,2025-07-23 23:42:44.002654
1998,1298,13,2024-05-11,2024-05-12,1,37.95,2025-07-23 23:42:44.004028
1999,3612,17,2023-06-28,2023-06-29,1,26.64,2025-07-23 23:42:44.005405
2000,4543,17,2022-08-07,2022-08-08,1,19.59,2025-07-23 23:42:44.006902
2001,3210,9,2024-09-23,2024-09-27,4,25.99,2025-07-23 23:42:44.008309
2002,2511,10,2023-03-05,2023-03-07,2,49.94,2025-07-23 23:42:44.009694
2003,2831,3,2024-01-10,2024-01-12,2,33.98,2025-07-23 23:42:44.011056
2004,4527,16,2024-10-20,2024-10-23,3,7.53,2025-07-23 23:42:44.012437
2005,4096,6,2024-09-17,2024-09-20,3,5.94,2025-07-23 23:42:44.013848
2006,41,15,2023-02-23,2023-02-27,4,29.91,2025-07-23 23:42:44.015232
2007,2709,8,2022-08-19,2022-08-24,5,40.6,2025-07-23 23:42:44.016620
2008,4626,2,2022-09-27,2022-09-30,3,26.08,2025-07-23 23:42:44.018019
2009,4883,13,2022-07-10,2022-07-10,0,42.24,2025-07-23 23:42:44.019405
2010,4401,6,2023-09-23,2023-09-27,4,49.21,2025-07-23 23:42:44.020801
2011,2948,15,2022-07-24,2022-07-24,0,30.63,2025-07-23 23:42:44.022193
2012,4163,9,2023-06-27,2023-06-29,2,32.59,2025-07-23 23:42:44.023580
2013,2448,1,2022-04-28,2022-05-02,4,33.74,2025-07-23 23:42:44.024969
2014,2499,7,2023-04-22,2023-04-23,1,29.96,2025-07-23 23:42:44.026339
2015,3032,8,2024-08-07,2024-08-07,0,22.43,2025-07-23 23:42:44.027687
2016,4143,1,2022-12-03,2022-12-08,5,37.71,2025-07-23 23:42:44.029148
2017,3736,3,2023-03-19,2023-03-22,3,29.11,2025-07-23 23:42:44.030519
2018,2850,16,2023-01-09,2023-01-11,2,49.05,2025-07-23 23:42:44.031909
2019,1501,4,2022-03-29,2022-03-31,2,43.85,2025-07-23 23:42:44.033318
2020,1236,12,2023-11-26,2023-11-30,4,29.54,2025-07-23 23:42:44.034697
2021,332,13,2022-02-19,2022-02-21,2,26.97,2025-07-23 23:42:44.036055
2022,4254,2,2024-05-13,2024-05-14,1,49.81,2025-07-23 23:42:44.037448
2023,2235,16,2024-09-29,2024-10-03,4,46.33,2025-07-23 23:42:44.038935
2024,2890,12,2022-08-27,2022-08-27,0,38.91,2025-07-23 23:42:44.040315
2025,384,13,2023-06-20,2023-06-22,2,13.67,2025-07-23 23:42:44.041692
2026,525,9,2023-04-30,2023-05-01,1,43.44,2025-07-23 23:42:44.043058
2027,1574,2,2024-05-13,2024-05-18,5,36.44,2025-07-23 23:42:44.044441
2028,4918,13,2024-11-26,2024-11-28,2,14.53,2025-07-23 23:42:44.045855
2029,2732,13,2023-01-13,2023-01-14,1,10.55,2025-07-23 23:42:44.047259
2030,3949,1,2022-11-06,2022-11-11,5,36.28,2025-07-23 23:42:44.048650
2031,1383,10,2024-06-15,2024-06-20,5,8.19,2025-07-23 23:42:44.050025
2032,4321,18,2023-06-09,2023-06-12,3,22.48,2025-07-23 23:42:44.051408
2033,925,14,2024-10-09,2024-10-11,2,41.38,2025-07-23 23:42:44.052794
2034,2552,3,2022-07-29,2022-07-30,1,20.62,2025-07-23 23:42:44.054195
2035,2838,1,2023-09-13,2023-09-13,0,29.97,2025-07-23 23:42:44.055569
2036,2825,12,2024-09-04,2024-09-07,3,18.04,2025-07-23 23:42:44.056960
2037,816,6,2023-03-17,2023-03-22,5,39.4,2025-07-23 23:42:44.058366
2038,4170,5,2024-10-18,2024-10-22,4,5.64,2025-07-23 23:42:44.059707
2039,302,16,2024-07-29,2024-08-02,4,47.54,2025-07-23 23:42:44.061078
2040,4102,8,2024-07-06,2024-07-10,4,35.29,2025-07-23 23:42:44.062438
2041,4019,5,2024-11-25,2024-11-26,1,12.68,2025-07-23 23:42:44.063843
2042,4002,3,2024-01-17,2024-01-18,1,23.93,2025-07-23 23:42:44.065219
2043,843,8,2024-12-28,2024-12-29,1,15.37,2025-07-23 23:42:44.066599
2044,4070,16,2024-06-16,2024-06-16,0,41.5,2025-07-23 23:42:44.067988
2045,4916,12,2023-04-25,2023-04-29,4,34.55,2025-07-23 23:42:44.069444
2046,1972,1,2022-06-18,2022-06-18,0,9.47,2025-07-23 23:42:44.070865
2047,4332,18,2024-05-15,2024-05-16,1,49.93,2025-07-23 23:42:44.072243
2048,321,17,2023-04-24,2023-04-27,3,23.95,2025-07-23 23:42:44.073637
2049,2050,17,2023-12-21,2023-12-24,3,46.05,2025-07-23 23:42:44.075025
2050,2274,15,2024-11-13,2024-11-18,5,33.52,2025-07-23 23:42:44.076412
2051,1849,2,2022-12-21,2022-12-26,5,15.12,2025-07-23 23:42:44.077824
2052,2933,20,2022-01-20,2022-01-20,0,45.93,2025-07-23 23:42:44.079366
2053,4969,3,2022-01-25,2022-01-27,2,42.47,2025-07-23 23:42:44.080704
2054,3110,4,2023-06-25,2023-06-29,4,44.0,2025-07-23 23:42:44.082073
2055,182,8,2024-05-19,2024-05-21,2,38.18,2025-07-23 23:42:44.083432
2056,3886,7,2024-08-01,2024-08-05,4,48.62,2025-07-23 23:42:44.084888
2057,715,5,2022-11-04,2022-11-05,1,15.86,2025-07-23 23:42:44.086251
2058,2847,16,2024-06-19,2024-06-23,4,12.53,2025-07-23 23:42:44.087640
2059,3656,1,2023-03-29,2023-03-29,0,25.49,2025-07-23 23:42:44.089039
2060,3202,18,2023-09-28,2023-09-28,0,20.64,2025-07-23 23:42:44.090438
2061,120,13,2024-02-09,2024-02-13,4,47.51,2025-07-23 23:42:44.091814
2062,2584,12,2024-12-18,2024-12-18,0,31.17,2025-07-23 23:42:44.093206
2063,4143,2,2022-12-04,2022-12-05,1,6.84,2025-07-23 23:42:44.094598
2064,3706,18,2022-09-01,2022-09-02,1,19.21,2025-07-23 23:42:44.095997
2065,884,5,2024-11-21,2024-11-25,4,7.22,2025-07-23 23:42:44.097385
2066,1034,1,2022-03-04,2022-03-05,1,20.7,2025-07-23 23:42:44.098788
2067,3261,20,2022-07-28,2022-07-28,0,47.14,2025-07-23 23:42:44.100225
2068,574,5,2024-12-07,2024-12-07,0,11.37,2025-07-23 23:42:44.101625
2069,100,20,2023-11-17,2023-11-19,2,13.92,2025-07-23 23:42:44.103019
2070,182,19,2024-05-21,2024-05-23,2,5.87,2025-07-23 23:42:44.104540
2071,3899,17,2024-04-11,2024-04-12,1,31.33,2025-07-23 23:42:44.106013
2072,1061,18,2023-06-10,2023-06-13,3,12.35,2025-07-23 23:42:44.107380
2073,3405,5,2022-03-11,2022-03-14,3,30.74,2025-07-23 23:42:44.108730
2074,4729,8,2024-01-06,2024-01-09,3,17.74,2025-07-23 23:42:44.110116
2075,377,4,2023-07-27,2023-07-29,2,12.13,2025-07-23 23:42:44.111490
2076,3200,10,2023-07-15,2023-07-15,0,9.69,2025-07-23 23:42:44.112895
2077,4381,2,2023-12-25,2023-12-26,1,15.4,2025-07-23 23:42:44.114292
2078,3734,6,2024-07-27,2024-07-28,1,34.3,2025-07-23 23:42:44.115683
2079,886,12,2022-03-10,2022-03-11,1,40.54,2025-07-23 23:42:44.117052
2080,2434,11,2024-05-08,2024-05-12,4,19.23,2025-07-23 23:42:44.118432
2081,3355,1,2023-12-26,2023-12-26,0,20.16,2025-07-23 23:42:44.119830
2082,768,19,2022-03-23,2022-03-27,4,21.16,2025-07-23 23:42:44.121170
2083,3987,3,2024-08-23,2024-08-26,3,15.55,2025-07-23 23:42:44.122515
2084,3960,20,2022-11-13,2022-11-17,4,44.45,2025-07-23 23:42:44.123895
2085,318,7,2023-10-18,2023-10-23,5,14.59,2025-07-23 23:42:44.125276
2086,2614,19,2022-02-17,2022-02-18,1,36.3,2025-07-23 23:42:44.126622
2087,2165,1,2022-04-24,2022-04-29,5,23.13,2025-07-23 23:42:44.127981
2088,4377,14,2024-11-25,2024-11-26,1,43.71,2025-07-23 23:42:44.129351
2089,4456,19,2022-07-18,2022-07-19,1,39.53,2025-07-23 23:42:44.130676
2090,2059,9,2023-12-28,2023-12-31,3,30.98,2025-07-23 23:42:44.132096
2091,2794,18,2024-03-25,2024-03-25,0,49.91,2025-07-23 23:42:44.133434
2092,4318,17,2022-06-04,2022-06-09,5,36.5,2025-07-23 23:42:44.134954
2093,2698,17,2023-08-27,2023-08-30,3,18.36,2025-07-23 23:42:44.136331
2094,491,18,2023-08-25,2023-08-27,2,10.95,2025-07-23 23:42:44.137678
2095,1140,5,2024-06-11,2024-06-12,1,42.68,2025-07-23 23:42:44.139037
2096,592,13,2024-01-26,2024-01-26,0,31.02,2025-07-23 23:42:44.140392
2097,4701,9,2022-06-05,2022-06-10,5,21.82,2025-07-23 23:42:44.141755
2098,2863,2,2023-01-10,2023-01-14,4,21.1,2025-07-23 23:42:44.143158
2099,2099,16,2022-04-10,2022-04-11,1,6.89,2025-07-23 23:42:44.144502
2100,1295,9,2023-11-22,2023-11-25,3,16.08,2025-07-23 23:42:44.145873
2101,2069,16,2023-08-05,2023-08-07,2,17.57,2025-07-23 23:42:44.147231
2102,308,8,2024-12-12,2024-12-13,1,7.38,2025-07-23 23:42:44.148587
2103,3993,3,2023-06-08,2023-06-12,4,22.68,2025-07-23 23:42:44.149970
2104,4053,10,2023-02-13,2023-02-15,2,44.64,2025-07-23 23:42:44.151321
2105,405,12,2024-02-07,2024-02-07,0,17.26,2025-07-23 23:42:44.152672
2106,828,9,2022-11-28,2022-11-29,1,32.8,2025-07-23 23:42:44.154018
2107,4005,12,2024-01-22,2024-01-23,1,41.17,2025-07-23 23:42:44.155369
2108,4342,15,2022-10-29,2022-11-03,5,13.96,2025-07-23 23:42:44.156703
2109,778,8,2022-03-27,2022-04-01,5,37.32,2025-07-23 23:42:44.158525
2110,1414,3,2022-08-27,2022-08-30,3,34.03,2025-07-23 23:42:44.159902
2111,2984,11,2022-01-02,2022-01-05,3,7.0,2025-07-23 23:42:44.161250
2112,1344,12,2022-05-28,2022-05-30,2,15.57,2025-07-23 23:42:44.162608
2113,2246,1,2022-08-15,2022-08-17,2,46.93,2025-07-23 23:42:44.164012
2114,1475,3,2023-05-14,2023-05-15,1,26.01,2025-07-23 23:42:44.165379
2115,2666,15,2022-03-15,2022-03-16,1,35.73,2025-07-23 23:42:44.166699
2116,4712,19,2024-07-09,2024-07-11,2,17.55,2025-07-23 23:42:44.168026
2117,1755,8,2023-10-27,2023-10-27,0,35.32,2025-07-23 23:42:44.169388
2118,4058,20,2023-12-11,2023-12-14,3,34.25,2025-07-23 23:42:44.170701
2119,3651,2,2024-04-24,2024-04-24,0,18.03,2025-07-23 23:42:44.172116
2120,2566,20,2024-07-28,2024-07-30,2,49.72,2025-07-23 23:42:44.173457
2121,806,17,2022-02-04,2022-02-05,1,47.1,2025-07-23 23:42:44.174827
2122,3729,16,2023-05-16,2023-05-20,4,9.21,2025-07-23 23:42:44.176172
2123,816,14,2023-03-17,2023-03-22,5,41.09,2025-07-23 23:42:44.177507
2124,4947,8,2024-04-19,2024-04-22,3,42.72,2025-07-23 23:42:44.178899
2125,883,18,2024-05-25,2024-05-30,5,31.75,2025-07-23 23:42:44.180244
2126,180,4,2024-08-29,2024-09-01,3,5.6,2025-07-23 23:42:44.181611
2127,2577,13,2023-05-17,2023-05-17,0,44.83,2025-07-23 23:42:44.182992
2128,3254,3,2022-06-27,2022-06-30,3,23.79,2025-07-23 23:42:44.184350
2129,750,20,2022-10-15,2022-10-17,2,8.43,2025-07-23 23:42:44.185700
2130,593,7,2022-10-01,2022-10-06,5,13.69,2025-07-23 23:42:44.187048
2131,1699,12,2023-06-16,2023-06-16,0,12.99,2025-07-23 23:42:44.188415
2132,4272,5,2022-02-19,2022-02-23,4,13.68,2025-07-23 23:42:44.189780
2133,4108,9,2022-03-06,2022-03-06,0,16.04,2025-07-23 23:42:44.191144
2134,4753,6,2024-10-31,2024-11-03,3,35.42,2025-07-23 23:42:44.192502
2135,2732,18,2023-01-13,2023-01-18,5,35.62,2025-07-23 23:42:44.193884
2136,2207,9,2024-08-08,2024-08-08,0,21.24,2025-07-23 23:42:44.195277
2137,3136,3,2024-09-25,2024-09-25,0,12.7,2025-07-23 23:42:44.196657
2138,4526,18,2022-01-05,2022-01-10,5,45.24,2025-07-23 23:42:44.198035
2139,2462,5,2024-09-02,2024-09-04,2,29.82,2025-07-23 23:42:44.199392
2140,990,17,2024-02-02,2024-02-03,1,25.56,2025-07-23 23:42:44.200716
2141,2477,5,2023-12-19,2023-12-22,3,23.72,2025-07-23 23:42:44.202053
2142,2007,7,2024-08-23,2024-08-27,4,13.59,2025-07-23 23:42:44.203412
2143,13,20,2024-11-13,2024-11-13,0,25.93,2025-07-23 23:42:44.204740
2144,4975,2,2022-12-19,2022-12-21,2,10.57,2025-07-23 23:42:44.206138
2145,1376,10,2024-10-05,2024-10-05,0,29.95,2025-07-23 23:42:44.207478
2146,2656,6,2023-03-15,2023-03-17,2,46.47,2025-07-23 23:42:44.208863
2147,3998,10,2024-08-19,2024-08-22,3,39.67,2025-07-23 23:42:44.210224
2148,2064,19,2022-11-04,2022-11-09,5,10.63,2025-07-23 23:42:44.211576
2149,1383,15,2024-06-17,2024-06-18,1,10.24,2025-07-23 23:42:44.212938
2150,882,18,2023-03-25,2023-03-30,5,27.27,2025-07-23 23:42:44.214294
2151,83,13,2024-04-04,2024-04-08,4,8.52,2025-07-23 23:42:44.215642
2152,1660,3,2023-09-30,2023-10-04,4,37.82,2025-07-23 23:42:44.217017
2153,2022,18,2024-01-24,2024-01-26,2,28.4,2025-07-23 23:42:44.218374
2154,4841,17,2024-08-11,2024-08-13,2,32.48,2025-07-23 23:42:44.219708
2155,320,9,2022-12-10,2022-12-14,4,17.28,2025-07-23 23:42:44.221043
2156,657,2,2023-03-16,2023-03-21,5,10.71,2025-07-23 23:42:44.222406
2157,276,5,2023-05-17,2023-05-22,5,40.16,2025-07-23 23:42:44.224095
2158,914,13,2024-04-16,2024-04-21,5,14.97,2025-07-23 23:42:44.225770
2159,3339,4,2022-05-04,2022-05-07,3,31.09,2025-07-23 23:42:44.227503
2160,1294,14,2022-10-22,2022-10-27,5,23.74,2025-07-23 23:42:44.229223
2161,4358,8,2024-01-24,2024-01-24,0,8.2,2025-07-23 23:42:44.230950
2162,2696,16,2023-11-20,2023-11-21,1,9.61,2025-07-23 23:42:44.232622
2163,1278,10,2022-07-17,2022-07-22,5,18.23,2025-07-23 23:42:44.234363
2164,4081,18,2022-04-09,2022-04-13,4,34.34,2025-07-23 23:42:44.236188
2165,3876,13,2022-08-24,2022-08-27,3,7.27,2025-07-23 23:42:44.237932
2166,2127,19,2023-06-05,2023-06-05,0,5.3,2025-07-23 23:42:44.239723
2167,1357,10,2023-09-21,2023-09-23,2,48.99,2025-07-23 23:42:44.241442
2168,3977,3,2024-12-27,2024-12-27,0,24.91,2025-07-23 23:42:44.243167
2169,3625,16,2023-12-10,2023-12-15,5,45.43,2025-07-23 23:42:44.244976
2170,171,18,2024-05-29,2024-06-01,3,34.8,2025-07-23 23:42:44.246858
2171,1813,5,2024-03-16,2024-03-20,4,33.26,2025-07-23 23:42:44.248718
2172,1928,13,2023-06-09,2023-06-11,2,34.98,2025-07-23 23:42:44.250581
2173,839,20,2022-04-22,2022-04-27,5,16.29,2025-07-23 23:42:44.252444
2174,2165,13,2022-04-26,2022-05-01,5,9.99,2025-07-23 23:42:44.254324
2175,2153,19,2022-09-28,2022-10-02,4,34.09,2025-07-23 23:42:44.256216
2176,3531,2,2022-08-18,2022-08-20,2,33.5,2025-07-23 23:42:44.258051
